Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,992.0mV,160.0mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.500000mV,2.500000mV
Time interval        :,200.00000uS,200.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,752.000000,3080.000000
2,752.000000,3080.000000
3,744.000000,3040.000000
4,736.000000,3040.000000
5,728.000000,3040.000000
6,728.000000,3040.000000
7,720.000000,3040.000000
8,712.000000,3040.000000
9,712.000000,3040.000000
10,704.000000,3080.000000
11,704.000000,3040.000000
12,704.000000,3040.000000
13,696.000000,3040.000000
14,696.000000,3080.000000
15,696.000000,3040.000000
16,688.000000,3040.000000
17,680.000000,3040.000000
18,672.000000,3040.000000
19,680.000000,3080.000000
20,680.000000,3040.000000
21,680.000000,3080.000000
22,672.000000,3080.000000
23,672.000000,3040.000000
24,672.000000,3040.000000
25,664.000000,3040.000000
26,664.000000,3080.000000
27,664.000000,3040.000000
28,664.000000,3040.000000
29,664.000000,3080.000000
30,656.000000,3040.000000
31,656.000000,3040.000000
32,648.000000,3080.000000
33,656.000000,3040.000000
34,656.000000,3040.000000
35,656.000000,3080.000000
36,656.000000,3080.000000
37,656.000000,3040.000000
38,648.000000,3040.000000
39,648.000000,3040.000000
40,640.000000,3040.000000
41,648.000000,3080.000000
42,648.000000,3040.000000
43,640.000000,3040.000000
44,648.000000,3080.000000
45,648.000000,3040.000000
46,640.000000,3040.000000
47,640.000000,3040.000000
48,648.000000,3040.000000
49,640.000000,3040.000000
50,648.000000,3080.000000
51,640.000000,3040.000000
52,640.000000,3040.000000
53,640.000000,3040.000000
54,640.000000,3040.000000
55,640.000000,3040.000000
56,632.000000,3040.000000
57,640.000000,3040.000000
58,640.000000,3080.000000
59,640.000000,3040.000000
60,640.000000,3040.000000
61,640.000000,3040.000000
62,632.000000,3080.000000
63,640.000000,3040.000000
64,640.000000,3080.000000
65,656.000000,3040.000000
66,640.000000,3040.000000
67,640.000000,3040.000000
68,640.000000,3040.000000
69,632.000000,3040.000000
70,632.000000,3040.000000
71,640.000000,3040.000000
72,640.000000,3040.000000
73,640.000000,3080.000000
74,632.000000,3040.000000
75,656.000000,3080.000000
76,672.000000,3080.000000
77,680.000000,3080.000000
78,664.000000,3040.000000
79,664.000000,3040.000000
80,664.000000,3040.000000
81,664.000000,3040.000000
82,664.000000,3080.000000
83,664.000000,3040.000000
84,664.000000,3040.000000
85,656.000000,3040.000000
86,648.000000,3040.000000
87,648.000000,3040.000000
88,648.000000,3040.000000
89,656.000000,3080.000000
90,648.000000,3080.000000
91,648.000000,3040.000000
92,648.000000,3080.000000
93,648.000000,3040.000000
94,656.000000,3040.000000
95,656.000000,3040.000000
96,656.000000,3080.000000
97,656.000000,3040.000000
98,656.000000,3040.000000
99,648.000000,3040.000000
100,656.000000,3040.000000
101,656.000000,3040.000000
102,648.000000,3080.000000
103,648.000000,3040.000000
104,648.000000,3040.000000
105,648.000000,3080.000000
106,648.000000,3040.000000
107,648.000000,3080.000000
108,648.000000,3040.000000
109,648.000000,3080.000000
110,648.000000,3040.000000
111,648.000000,3040.000000
112,648.000000,3080.000000
113,640.000000,3040.000000
114,640.000000,3040.000000
115,648.000000,3040.000000
116,640.000000,3040.000000
117,640.000000,3040.000000
118,648.000000,3080.000000
119,640.000000,3040.000000
120,632.000000,3040.000000
121,640.000000,3040.000000
122,656.000000,3040.000000
123,648.000000,3040.000000
124,568.000000,3040.000000
125,512.000000,3040.000000
126,464.000000,3040.000000
127,400.000000,3040.000000
128,368.000000,3080.000000
129,336.000000,3040.000000
130,288.000000,3080.000000
131,256.000000,3040.000000
132,224.000000,3040.000000
133,184.000000,3040.000000
134,168.000000,3040.000000
135,144.000000,3040.000000
136,120.000000,3040.000000
137,96.000000,3040.000000
138,72.000000,3040.000000
139,56.000000,3040.000000
140,40.000000,3040.000000
141,24.000000,3040.000000
142,8.000000,3040.000000
143,-8.000000,3040.000000
144,-8.000000,3040.000000
145,-24.000000,3080.000000
146,-32.000000,3040.000000
147,-48.000000,3080.000000
148,-56.000000,3040.000000
149,-64.000000,3080.000000
150,-72.000000,3040.000000
151,-80.000000,3040.000000
152,-80.000000,3040.000000
153,-88.000000,3040.000000
154,-96.000000,3080.000000
155,-104.000000,3040.000000
156,-104.000000,3040.000000
157,-112.000000,3040.000000
158,-120.000000,3040.000000
159,-120.000000,3080.000000
160,-128.000000,3080.000000
161,-128.000000,3040.000000
162,-136.000000,3080.000000
163,-136.000000,3080.000000
164,-136.000000,3080.000000
165,-144.000000,3040.000000
166,-136.000000,3040.000000
167,-144.000000,3040.000000
168,-144.000000,3040.000000
169,-144.000000,3040.000000
170,-144.000000,3080.000000
171,-152.000000,3040.000000
172,-152.000000,3040.000000
173,-152.000000,3040.000000
174,-152.000000,3040.000000
175,-152.000000,3080.000000
176,-152.000000,3040.000000
177,-152.000000,3040.000000
178,-152.000000,3040.000000
179,-160.000000,3080.000000
180,-152.000000,3040.000000
181,-152.000000,3080.000000
182,-160.000000,3080.000000
183,-160.000000,3080.000000
184,-168.000000,3080.000000
185,-168.000000,3080.000000
186,-160.000000,3080.000000
187,-160.000000,3040.000000
188,-160.000000,3040.000000
189,-160.000000,3040.000000
190,-168.000000,3040.000000
191,-168.000000,3040.000000
192,-168.000000,3040.000000
193,-160.000000,3040.000000
194,-160.000000,3040.000000
195,-160.000000,3040.000000
196,-160.000000,3040.000000
197,-160.000000,3040.000000
198,-168.000000,3080.000000
199,-160.000000,3040.000000
200,-168.000000,3040.000000
201,-168.000000,3080.000000
202,-168.000000,3040.000000
203,-168.000000,3040.000000
204,-168.000000,3040.000000
205,-168.000000,3040.000000
206,-160.000000,3040.000000
207,-168.000000,3040.000000
208,-168.000000,3080.000000
209,-168.000000,3040.000000
210,-168.000000,3040.000000
211,-168.000000,3040.000000
212,-168.000000,3040.000000
213,-168.000000,3040.000000
214,-168.000000,3080.000000
215,-168.000000,3040.000000
216,-168.000000,3080.000000
217,-160.000000,3080.000000
218,-160.000000,3040.000000
219,-160.000000,3040.000000
220,-168.000000,3080.000000
221,-168.000000,3040.000000
222,-168.000000,3080.000000
223,-168.000000,3080.000000
224,-168.000000,3040.000000
225,-168.000000,3040.000000
226,-160.000000,3080.000000
227,-160.000000,3080.000000
228,-168.000000,3040.000000
229,-168.000000,3080.000000
230,-160.000000,3040.000000
231,-160.000000,3080.000000
232,-168.000000,3040.000000
233,-168.000000,3040.000000
234,-168.000000,3040.000000
235,-168.000000,3040.000000
236,-160.000000,3040.000000
237,-168.000000,3040.000000
238,-168.000000,3040.000000
239,-168.000000,3080.000000
240,-168.000000,3040.000000
241,-168.000000,3040.000000
242,-160.000000,3040.000000
243,-168.000000,3040.000000
244,-168.000000,3040.000000
245,-168.000000,3040.000000
246,-160.000000,3040.000000
247,-168.000000,3040.000000
248,-168.000000,3080.000000
249,-160.000000,3080.000000
250,-160.000000,3080.000000
251,-168.000000,3080.000000
252,-168.000000,3080.000000
253,-160.000000,3040.000000
254,-168.000000,3080.000000
255,-168.000000,3040.000000
256,-168.000000,3040.000000
257,-168.000000,3040.000000
258,-160.000000,3040.000000
259,-168.000000,3040.000000
260,-168.000000,3080.000000
261,-168.000000,3080.000000
262,-160.000000,3040.000000
263,-168.000000,3080.000000
264,-168.000000,3080.000000
265,-168.000000,3080.000000
266,-168.000000,3040.000000
267,-168.000000,3080.000000
268,-168.000000,3040.000000
269,-168.000000,3080.000000
270,-168.000000,3040.000000
271,-168.000000,3080.000000
272,-168.000000,3040.000000
273,-168.000000,3080.000000
274,-168.000000,3080.000000
275,-168.000000,3040.000000
276,-160.000000,3040.000000
277,-160.000000,3080.000000
278,-168.000000,3080.000000
279,-168.000000,3080.000000
280,-168.000000,3040.000000
281,-168.000000,3040.000000
282,-168.000000,3080.000000
283,-168.000000,3080.000000
284,-168.000000,3040.000000
285,-168.000000,3040.000000
286,-168.000000,3040.000000
287,-160.000000,3040.000000
288,-168.000000,3040.000000
289,-168.000000,3040.000000
290,-168.000000,3080.000000
291,-160.000000,3040.000000
292,-168.000000,3040.000000
293,-168.000000,3040.000000
294,-168.000000,3040.000000
295,-168.000000,3040.000000
296,-160.000000,3080.000000
297,-160.000000,3040.000000
298,-168.000000,3040.000000
299,-168.000000,3080.000000
300,-168.000000,3080.000000
301,-160.000000,3080.000000
302,-168.000000,3080.000000
303,-168.000000,3040.000000
304,-160.000000,3040.000000
305,-160.000000,3040.000000
306,-168.000000,3040.000000
307,-168.000000,3040.000000
308,-168.000000,3080.000000
309,-168.000000,3040.000000
310,-168.000000,3040.000000
311,-168.000000,3040.000000
312,-168.000000,3040.000000
313,-168.000000,3040.000000
314,-160.000000,3080.000000
315,-168.000000,3080.000000
316,-168.000000,3080.000000
317,-168.000000,3080.000000
318,-168.000000,3040.000000
319,-168.000000,3040.000000
320,-160.000000,3080.000000
321,-168.000000,3040.000000
322,-168.000000,3040.000000
323,-152.000000,3040.000000
324,-176.000000,3040.000000
325,-168.000000,3080.000000
326,-160.000000,3080.000000
327,-160.000000,3040.000000
328,-160.000000,3080.000000
329,-168.000000,3040.000000
330,-168.000000,3040.000000
331,-160.000000,3040.000000
332,-168.000000,3080.000000
333,-160.000000,3040.000000
