Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,960.0mV,120.0mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.500000mV,2.500000mV
Time interval        :,200.00000uS,200.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-168.000000,3040.000000
2,-168.000000,3040.000000
3,-168.000000,3080.000000
4,-168.000000,3080.000000
5,-176.000000,3040.000000
6,-176.000000,3040.000000
7,-168.000000,3040.000000
8,-176.000000,3080.000000
9,-168.000000,3040.000000
10,-168.000000,3080.000000
11,-168.000000,3040.000000
12,-176.000000,3080.000000
13,-168.000000,3040.000000
14,-168.000000,3040.000000
15,-168.000000,3040.000000
16,-168.000000,3080.000000
17,-176.000000,3080.000000
18,-176.000000,3040.000000
19,-168.000000,3040.000000
20,-168.000000,3080.000000
21,-176.000000,3080.000000
22,-168.000000,3080.000000
23,-168.000000,3040.000000
24,-168.000000,3040.000000
25,-168.000000,3080.000000
26,-176.000000,3040.000000
27,-168.000000,3080.000000
28,-168.000000,3040.000000
29,-168.000000,3040.000000
30,-168.000000,3040.000000
31,-168.000000,3040.000000
32,-168.000000,3040.000000
33,-168.000000,3080.000000
34,-176.000000,3040.000000
35,-168.000000,3040.000000
36,-176.000000,3040.000000
37,-176.000000,3080.000000
38,-168.000000,3040.000000
39,-168.000000,3040.000000
40,-168.000000,3040.000000
41,-168.000000,3040.000000
42,-168.000000,3080.000000
43,-176.000000,3040.000000
44,-168.000000,3040.000000
45,-168.000000,3040.000000
46,-168.000000,3040.000000
47,-168.000000,3040.000000
48,-168.000000,3040.000000
49,-168.000000,3040.000000
50,-168.000000,3040.000000
51,-168.000000,3040.000000
52,-168.000000,3040.000000
53,-176.000000,3040.000000
54,-168.000000,3040.000000
55,-168.000000,3040.000000
56,-168.000000,3040.000000
57,-168.000000,3040.000000
58,-176.000000,3080.000000
59,-168.000000,3040.000000
60,-168.000000,3040.000000
61,-176.000000,3040.000000
62,-176.000000,3040.000000
63,-176.000000,3040.000000
64,-168.000000,3040.000000
65,-168.000000,3080.000000
66,-168.000000,3080.000000
67,-168.000000,3040.000000
68,-168.000000,3040.000000
69,-176.000000,3080.000000
70,-176.000000,3080.000000
71,-168.000000,3040.000000
72,-176.000000,3040.000000
73,-168.000000,3080.000000
74,-168.000000,3040.000000
75,-168.000000,3080.000000
76,-168.000000,3080.000000
77,-168.000000,3040.000000
78,-168.000000,3040.000000
79,-168.000000,3040.000000
80,-168.000000,3040.000000
81,-168.000000,3080.000000
82,-168.000000,3040.000000
83,-168.000000,3040.000000
84,-168.000000,3080.000000
85,-168.000000,3040.000000
86,-168.000000,3080.000000
87,-168.000000,3080.000000
88,-168.000000,3080.000000
89,-168.000000,3080.000000
90,-168.000000,3040.000000
91,-168.000000,3040.000000
92,-168.000000,3040.000000
93,-168.000000,3040.000000
94,-168.000000,3040.000000
95,-168.000000,3040.000000
96,-168.000000,3040.000000
97,-168.000000,3040.000000
98,-168.000000,3080.000000
99,-176.000000,3040.000000
100,-168.000000,3000.000000
101,-168.000000,3040.000000
102,-168.000000,3080.000000
103,-168.000000,3040.000000
104,-176.000000,3040.000000
105,-168.000000,3040.000000
106,-176.000000,3040.000000
107,-168.000000,3040.000000
108,-168.000000,3040.000000
109,-168.000000,3080.000000
110,-168.000000,3080.000000
111,-168.000000,3040.000000
112,-168.000000,3040.000000
113,-168.000000,3040.000000
114,-168.000000,3040.000000
115,-168.000000,3080.000000
116,-168.000000,3080.000000
117,-160.000000,3080.000000
118,-176.000000,3040.000000
119,-168.000000,3040.000000
120,-168.000000,3040.000000
121,-192.000000,3040.000000
122,-176.000000,3040.000000
123,-168.000000,3080.000000
124,-168.000000,3080.000000
125,-168.000000,3040.000000
126,-168.000000,3080.000000
127,-144.000000,3040.000000
128,-104.000000,3040.000000
129,-80.000000,3040.000000
130,-48.000000,3080.000000
131,-8.000000,3080.000000
132,16.000000,3040.000000
133,48.000000,3040.000000
134,56.000000,3040.000000
135,72.000000,3040.000000
136,80.000000,3040.000000
137,96.000000,3080.000000
138,104.000000,3040.000000
139,80.000000,3040.000000
140,64.000000,3040.000000
141,48.000000,3040.000000
142,24.000000,3080.000000
143,8.000000,3040.000000
144,-8.000000,3040.000000
145,-24.000000,3040.000000
146,-40.000000,3040.000000
147,-48.000000,3040.000000
148,-56.000000,3040.000000
149,-64.000000,3040.000000
150,-72.000000,3040.000000
151,-80.000000,3040.000000
152,-88.000000,3040.000000
153,-96.000000,3040.000000
154,-104.000000,3080.000000
155,-112.000000,3040.000000
156,-120.000000,3040.000000
157,-120.000000,3080.000000
158,-128.000000,3040.000000
159,-128.000000,3040.000000
160,-128.000000,3080.000000
161,-136.000000,3040.000000
162,-136.000000,3080.000000
163,-136.000000,3080.000000
164,-144.000000,3040.000000
165,-144.000000,3040.000000
166,-144.000000,3080.000000
167,-152.000000,3040.000000
168,-152.000000,3040.000000
169,-152.000000,3040.000000
170,-152.000000,3040.000000
171,-152.000000,3040.000000
172,-136.000000,3040.000000
173,-160.000000,3040.000000
174,-160.000000,3040.000000
175,-144.000000,3040.000000
176,-168.000000,3080.000000
177,-168.000000,3040.000000
178,-160.000000,3040.000000
179,-160.000000,3040.000000
180,-168.000000,3040.000000
181,-160.000000,3040.000000
182,-168.000000,3080.000000
183,-168.000000,3040.000000
184,-168.000000,3040.000000
185,-160.000000,3040.000000
186,-160.000000,3040.000000
187,-168.000000,3040.000000
188,-168.000000,3040.000000
189,-168.000000,3040.000000
190,-168.000000,3040.000000
191,-168.000000,3080.000000
192,-168.000000,3040.000000
193,-168.000000,3040.000000
194,-168.000000,3040.000000
195,-168.000000,3040.000000
196,-168.000000,3080.000000
197,-168.000000,3040.000000
198,-168.000000,3040.000000
199,-168.000000,3040.000000
200,-168.000000,3080.000000
201,-168.000000,3040.000000
202,-176.000000,3080.000000
203,-168.000000,3040.000000
204,-176.000000,3040.000000
205,-168.000000,3040.000000
206,-168.000000,3040.000000
207,-168.000000,3040.000000
208,-168.000000,3080.000000
209,-168.000000,3040.000000
210,-168.000000,3040.000000
211,-168.000000,3040.000000
212,-168.000000,3040.000000
213,-168.000000,3080.000000
214,-168.000000,3040.000000
215,-168.000000,3040.000000
216,-168.000000,3040.000000
217,-168.000000,3040.000000
218,-168.000000,3040.000000
219,-176.000000,3080.000000
220,-176.000000,3040.000000
221,-176.000000,3040.000000
222,-168.000000,3080.000000
223,-168.000000,3040.000000
224,-168.000000,3040.000000
225,-176.000000,3040.000000
226,-168.000000,3040.000000
227,-168.000000,3080.000000
228,-168.000000,3080.000000
229,-176.000000,3040.000000
230,-168.000000,3040.000000
231,-168.000000,3040.000000
232,-176.000000,3040.000000
233,-176.000000,3040.000000
234,-168.000000,3040.000000
235,-168.000000,3040.000000
236,-168.000000,3040.000000
237,-168.000000,3080.000000
238,-168.000000,3080.000000
239,-168.000000,3040.000000
240,-176.000000,3040.000000
241,-168.000000,3040.000000
242,-168.000000,3040.000000
243,-168.000000,3040.000000
244,-168.000000,3040.000000
245,-168.000000,3040.000000
246,-168.000000,3040.000000
247,-168.000000,3040.000000
248,-176.000000,3040.000000
249,-176.000000,3040.000000
250,-168.000000,3080.000000
251,-168.000000,3040.000000
252,-168.000000,3040.000000
253,-168.000000,3080.000000
254,-176.000000,3040.000000
255,-176.000000,3040.000000
256,-168.000000,3080.000000
257,-168.000000,3040.000000
258,-168.000000,3040.000000
259,-168.000000,3080.000000
260,-168.000000,3040.000000
261,-168.000000,3040.000000
262,-176.000000,3080.000000
263,-168.000000,3040.000000
264,-168.000000,3040.000000
265,-168.000000,3080.000000
266,-168.000000,3040.000000
267,-168.000000,3040.000000
268,-176.000000,3040.000000
269,-168.000000,3040.000000
270,-176.000000,3040.000000
271,-168.000000,3040.000000
272,-176.000000,3040.000000
273,-176.000000,3040.000000
274,-168.000000,3080.000000
275,-168.000000,3040.000000
276,-168.000000,3040.000000
277,-168.000000,3040.000000
278,-168.000000,3080.000000
279,-168.000000,3040.000000
280,-168.000000,3080.000000
281,-176.000000,3040.000000
282,-168.000000,3080.000000
283,-168.000000,3040.000000
284,-176.000000,3040.000000
285,-168.000000,3040.000000
286,-168.000000,3040.000000
287,-176.000000,3040.000000
288,-176.000000,3040.000000
289,-176.000000,3040.000000
290,-168.000000,3040.000000
291,-168.000000,3080.000000
292,-176.000000,3080.000000
293,-168.000000,3080.000000
294,-168.000000,3080.000000
295,-168.000000,3040.000000
296,-176.000000,3080.000000
297,-168.000000,3040.000000
298,-168.000000,3080.000000
299,-168.000000,3080.000000
300,-168.000000,3040.000000
301,-168.000000,3040.000000
302,-168.000000,3040.000000
303,-168.000000,3080.000000
304,-168.000000,3040.000000
305,-168.000000,3040.000000
306,-168.000000,3040.000000
307,-176.000000,3040.000000
308,-168.000000,3080.000000
309,-168.000000,3040.000000
310,-168.000000,3080.000000
311,-168.000000,3040.000000
312,-168.000000,3080.000000
313,-168.000000,3040.000000
314,-168.000000,3080.000000
315,-168.000000,3040.000000
316,-168.000000,3040.000000
317,-168.000000,3080.000000
318,-168.000000,3040.000000
319,-152.000000,3040.000000
320,-168.000000,3040.000000
321,-176.000000,3080.000000
322,-176.000000,3040.000000
323,-168.000000,3040.000000
324,-160.000000,3080.000000
