Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,552.0mV,120.0mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.500000mV,2.500000mV
Time interval        :,200.00000uS,200.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-568.000000,2920.000000
2,-568.000000,2920.000000
3,-576.000000,2920.000000
4,-560.000000,2920.000000
5,-568.000000,2880.000000
6,-568.000000,2920.000000
7,-560.000000,2880.000000
8,-568.000000,2920.000000
9,-568.000000,2880.000000
10,-568.000000,2920.000000
11,-568.000000,2920.000000
12,-568.000000,2920.000000
13,-568.000000,2920.000000
14,-568.000000,2920.000000
15,-568.000000,2920.000000
16,-568.000000,2880.000000
17,-568.000000,2920.000000
18,-568.000000,2880.000000
19,-568.000000,2920.000000
20,-568.000000,2880.000000
21,-568.000000,2920.000000
22,-568.000000,2920.000000
23,-568.000000,2920.000000
24,-568.000000,2920.000000
25,-568.000000,2920.000000
26,-568.000000,2920.000000
27,-568.000000,2880.000000
28,-568.000000,2880.000000
29,-568.000000,2920.000000
30,-568.000000,2920.000000
31,-568.000000,2920.000000
32,-568.000000,2920.000000
33,-568.000000,2920.000000
34,-568.000000,2920.000000
35,-568.000000,2920.000000
36,-568.000000,2920.000000
37,-560.000000,2920.000000
38,-568.000000,2920.000000
39,-560.000000,2920.000000
40,-568.000000,2920.000000
41,-568.000000,2920.000000
42,-568.000000,2920.000000
43,-568.000000,2920.000000
44,-568.000000,2880.000000
45,-560.000000,2920.000000
46,-568.000000,2920.000000
47,-568.000000,2880.000000
48,-568.000000,2920.000000
49,-568.000000,2880.000000
50,-560.000000,2920.000000
51,-568.000000,2920.000000
52,-560.000000,2920.000000
53,-568.000000,2920.000000
54,-568.000000,2920.000000
55,-568.000000,2920.000000
56,-568.000000,2920.000000
57,-568.000000,2920.000000
58,-568.000000,2920.000000
59,-568.000000,2920.000000
60,-560.000000,2920.000000
61,-560.000000,2920.000000
62,-560.000000,2880.000000
63,-568.000000,2920.000000
64,-568.000000,2880.000000
65,-568.000000,2920.000000
66,-568.000000,2920.000000
67,-568.000000,2920.000000
68,-560.000000,2920.000000
69,-560.000000,2880.000000
70,-560.000000,2920.000000
71,-560.000000,2880.000000
72,-552.000000,2920.000000
73,-544.000000,2920.000000
74,-536.000000,2920.000000
75,-536.000000,2920.000000
76,-536.000000,2920.000000
77,-536.000000,2920.000000
78,-536.000000,2880.000000
79,-536.000000,2920.000000
80,-528.000000,2920.000000
81,-536.000000,2920.000000
82,-536.000000,2880.000000
83,-536.000000,2880.000000
84,-536.000000,2880.000000
85,-536.000000,2920.000000
86,-528.000000,2920.000000
87,-528.000000,2920.000000
88,-536.000000,2920.000000
89,-536.000000,2880.000000
90,-536.000000,2880.000000
91,-528.000000,2920.000000
92,-536.000000,2920.000000
93,-528.000000,2920.000000
94,-528.000000,2920.000000
95,-528.000000,2880.000000
96,-528.000000,2880.000000
97,-528.000000,2920.000000
98,-528.000000,2920.000000
99,-528.000000,2880.000000
100,-520.000000,2920.000000
101,-512.000000,2920.000000
102,-488.000000,2880.000000
103,-472.000000,2920.000000
104,-448.000000,2920.000000
105,-440.000000,2920.000000
106,-424.000000,2920.000000
107,-408.000000,2920.000000
108,-400.000000,2920.000000
109,-384.000000,2880.000000
110,-376.000000,2920.000000
111,-368.000000,2880.000000
112,-360.000000,2880.000000
113,-352.000000,2920.000000
114,-344.000000,2920.000000
115,-336.000000,2920.000000
116,-336.000000,2920.000000
117,-328.000000,2920.000000
118,-320.000000,2920.000000
119,-320.000000,2880.000000
120,-312.000000,2880.000000
121,-312.000000,2920.000000
122,-304.000000,2920.000000
123,-304.000000,2920.000000
124,-304.000000,2920.000000
125,-304.000000,2920.000000
126,-296.000000,2920.000000
127,-296.000000,2920.000000
128,-288.000000,2920.000000
129,-288.000000,2880.000000
130,-288.000000,2920.000000
131,-296.000000,2920.000000
132,-280.000000,2920.000000
133,-280.000000,2920.000000
134,-280.000000,2920.000000
135,-280.000000,2920.000000
136,-272.000000,2920.000000
137,-272.000000,2920.000000
138,-272.000000,2920.000000
139,-272.000000,2920.000000
140,-272.000000,2880.000000
141,-272.000000,2920.000000
142,-272.000000,2920.000000
143,-272.000000,2920.000000
144,-272.000000,2920.000000
145,-272.000000,2920.000000
146,-272.000000,2920.000000
147,-272.000000,2920.000000
148,-272.000000,2920.000000
149,-272.000000,2920.000000
150,-272.000000,2920.000000
151,-272.000000,2920.000000
152,-264.000000,2920.000000
153,-272.000000,2920.000000
154,-264.000000,2920.000000
155,-264.000000,2920.000000
156,-264.000000,2880.000000
157,-272.000000,2920.000000
158,-264.000000,2920.000000
159,-272.000000,2920.000000
160,-264.000000,2920.000000
161,-264.000000,2880.000000
162,-256.000000,2880.000000
163,-248.000000,2920.000000
164,-240.000000,2920.000000
165,-224.000000,2920.000000
166,-224.000000,2920.000000
167,-216.000000,2920.000000
168,-200.000000,2920.000000
169,-200.000000,2920.000000
170,-200.000000,2920.000000
171,-192.000000,2920.000000
172,-192.000000,2920.000000
173,-184.000000,2920.000000
174,-176.000000,2880.000000
175,-176.000000,2920.000000
176,-168.000000,2920.000000
177,-160.000000,2920.000000
178,-168.000000,2920.000000
179,-160.000000,2920.000000
180,-160.000000,2960.000000
181,-152.000000,2880.000000
182,-160.000000,2920.000000
183,-144.000000,2920.000000
184,-152.000000,2920.000000
185,-144.000000,2920.000000
186,-144.000000,2880.000000
187,-144.000000,2920.000000
188,-144.000000,2920.000000
189,-144.000000,2920.000000
190,-144.000000,2880.000000
191,-144.000000,2920.000000
192,-144.000000,2880.000000
193,-136.000000,2920.000000
194,-136.000000,2920.000000
195,-136.000000,2920.000000
196,-136.000000,2880.000000
197,-136.000000,2920.000000
198,-128.000000,2920.000000
199,-128.000000,2920.000000
200,-136.000000,2920.000000
201,-128.000000,2920.000000
202,-128.000000,2880.000000
203,-128.000000,2920.000000
204,-128.000000,2920.000000
205,-128.000000,2920.000000
206,-128.000000,2920.000000
207,-128.000000,2880.000000
208,-128.000000,2920.000000
209,-136.000000,2920.000000
210,-128.000000,2880.000000
211,-128.000000,2920.000000
212,-128.000000,2880.000000
213,-128.000000,2920.000000
214,-128.000000,2920.000000
215,-128.000000,2920.000000
216,-128.000000,2920.000000
217,-128.000000,2920.000000
218,-128.000000,2920.000000
219,-128.000000,2920.000000
220,-128.000000,2880.000000
221,-128.000000,2920.000000
222,-128.000000,2920.000000
223,-128.000000,2920.000000
224,-128.000000,2920.000000
225,-128.000000,2920.000000
226,-120.000000,2920.000000
227,-136.000000,2920.000000
228,-120.000000,2920.000000
229,-128.000000,2920.000000
230,-128.000000,2920.000000
231,-128.000000,2920.000000
232,-128.000000,2920.000000
233,-128.000000,2920.000000
234,-128.000000,2920.000000
235,-128.000000,2880.000000
236,-120.000000,2880.000000
237,-120.000000,2880.000000
238,-120.000000,2920.000000
239,-128.000000,2880.000000
240,-120.000000,2880.000000
241,-128.000000,2920.000000
242,-128.000000,2920.000000
243,-128.000000,2920.000000
244,-128.000000,2920.000000
245,-120.000000,2880.000000
246,-120.000000,2920.000000
247,-120.000000,2880.000000
248,-120.000000,2920.000000
249,-120.000000,2920.000000
250,-120.000000,2920.000000
251,-104.000000,2880.000000
252,-112.000000,2920.000000
253,-112.000000,2920.000000
254,-112.000000,2920.000000
255,-112.000000,2920.000000
256,-112.000000,2880.000000
257,-112.000000,2920.000000
258,-112.000000,2920.000000
259,-112.000000,2920.000000
260,-112.000000,2920.000000
261,-104.000000,2880.000000
262,-104.000000,2920.000000
263,-112.000000,2880.000000
264,-104.000000,2880.000000
265,-104.000000,2920.000000
266,-104.000000,2880.000000
267,-112.000000,2920.000000
268,-104.000000,2920.000000
269,-112.000000,2920.000000
270,-104.000000,2920.000000
271,-112.000000,2920.000000
272,-104.000000,2920.000000
273,-104.000000,2920.000000
274,-104.000000,2880.000000
275,-112.000000,2880.000000
276,-104.000000,2920.000000
277,-96.000000,2920.000000
278,-104.000000,2880.000000
279,-104.000000,2920.000000
280,-112.000000,2920.000000
281,-112.000000,2920.000000
282,-104.000000,2920.000000
283,-104.000000,2920.000000
284,-112.000000,2880.000000
285,-104.000000,2920.000000
286,-104.000000,2920.000000
287,-104.000000,2880.000000
288,-112.000000,2920.000000
289,-104.000000,2920.000000
290,-104.000000,2920.000000
291,-112.000000,2920.000000
292,-104.000000,2920.000000
293,-104.000000,2920.000000
294,-104.000000,2920.000000
295,-104.000000,2920.000000
296,-104.000000,2880.000000
297,-104.000000,2880.000000
298,-104.000000,2920.000000
299,-112.000000,2920.000000
300,-104.000000,2920.000000
301,-104.000000,2920.000000
302,-112.000000,2920.000000
303,-112.000000,2920.000000
304,-104.000000,2880.000000
305,-104.000000,2920.000000
306,-104.000000,2880.000000
307,-104.000000,2920.000000
308,-104.000000,2920.000000
309,-104.000000,2920.000000
310,-104.000000,2880.000000
311,-104.000000,2920.000000
312,-104.000000,2920.000000
313,-104.000000,2920.000000
314,-104.000000,2880.000000
315,-112.000000,2920.000000
316,-104.000000,2920.000000
317,-104.000000,2920.000000
318,-104.000000,2920.000000
319,-104.000000,2920.000000
320,-104.000000,2880.000000
321,-104.000000,2880.000000
322,-104.000000,2920.000000
323,-104.000000,2920.000000
