Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,664.0mV,80.00mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.500000mV,2.500000mV
Time interval        :,200.00000uS,200.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-592.000000,2920.000000
2,-592.000000,2920.000000
3,-544.000000,2920.000000
4,-584.000000,2880.000000
5,-592.000000,2920.000000
6,-584.000000,2920.000000
7,-624.000000,2880.000000
8,-592.000000,2880.000000
9,-584.000000,2920.000000
10,-592.000000,2920.000000
11,-584.000000,2880.000000
12,-584.000000,2920.000000
13,-584.000000,2920.000000
14,-584.000000,2920.000000
15,-584.000000,2920.000000
16,-592.000000,2920.000000
17,-592.000000,2920.000000
18,-592.000000,2920.000000
19,-584.000000,2920.000000
20,-592.000000,2920.000000
21,-592.000000,2920.000000
22,-592.000000,2920.000000
23,-592.000000,2920.000000
24,-592.000000,2920.000000
25,-592.000000,2920.000000
26,-592.000000,2920.000000
27,-592.000000,2920.000000
28,-584.000000,2920.000000
29,-592.000000,2920.000000
30,-584.000000,2880.000000
31,-592.000000,2920.000000
32,-592.000000,2920.000000
33,-584.000000,2880.000000
34,-584.000000,2920.000000
35,-592.000000,2920.000000
36,-584.000000,2920.000000
37,-584.000000,2920.000000
38,-592.000000,2920.000000
39,-592.000000,2920.000000
40,-592.000000,2920.000000
41,-592.000000,2920.000000
42,-592.000000,2920.000000
43,-584.000000,2920.000000
44,-592.000000,2920.000000
45,-584.000000,2920.000000
46,-592.000000,2920.000000
47,-584.000000,2880.000000
48,-592.000000,2920.000000
49,-584.000000,2920.000000
50,-584.000000,2920.000000
51,-592.000000,2920.000000
52,-584.000000,2920.000000
53,-592.000000,2920.000000
54,-592.000000,2920.000000
55,-592.000000,2920.000000
56,-592.000000,2880.000000
57,-592.000000,2920.000000
58,-592.000000,2920.000000
59,-584.000000,2880.000000
60,-592.000000,2920.000000
61,-584.000000,2920.000000
62,-584.000000,2920.000000
63,-592.000000,2920.000000
64,-592.000000,2920.000000
65,-592.000000,2920.000000
66,-584.000000,2920.000000
67,-584.000000,2920.000000
68,-592.000000,2920.000000
69,-584.000000,2920.000000
70,-584.000000,2920.000000
71,-584.000000,2920.000000
72,-592.000000,2920.000000
73,-592.000000,2920.000000
74,-592.000000,2920.000000
75,-584.000000,2920.000000
76,-584.000000,2920.000000
77,-592.000000,2920.000000
78,-600.000000,2920.000000
79,-584.000000,2920.000000
80,-592.000000,2920.000000
81,-584.000000,2920.000000
82,-592.000000,2920.000000
83,-584.000000,2920.000000
84,-592.000000,2920.000000
85,-592.000000,2920.000000
86,-592.000000,2920.000000
87,-600.000000,2920.000000
88,-592.000000,2920.000000
89,-592.000000,2920.000000
90,-592.000000,2920.000000
91,-592.000000,2880.000000
92,-592.000000,2880.000000
93,-592.000000,2960.000000
94,-584.000000,2920.000000
95,-592.000000,2920.000000
96,-584.000000,2920.000000
97,-592.000000,2920.000000
98,-584.000000,2880.000000
99,-592.000000,2920.000000
100,-592.000000,2920.000000
101,-592.000000,2920.000000
102,-584.000000,2880.000000
103,-584.000000,2920.000000
104,-592.000000,2920.000000
105,-592.000000,2920.000000
106,-592.000000,2920.000000
107,-592.000000,2920.000000
108,-584.000000,2920.000000
109,-592.000000,2920.000000
110,-592.000000,2920.000000
111,-592.000000,2920.000000
112,-592.000000,2920.000000
113,-592.000000,2920.000000
114,-592.000000,2920.000000
115,-584.000000,2880.000000
116,-584.000000,2920.000000
117,-592.000000,2920.000000
118,-584.000000,2920.000000
119,-584.000000,2920.000000
120,-592.000000,2920.000000
121,-584.000000,2920.000000
122,-592.000000,2920.000000
123,-592.000000,2920.000000
124,-584.000000,2920.000000
125,-592.000000,2920.000000
126,-584.000000,2920.000000
127,-592.000000,2920.000000
128,-584.000000,2920.000000
129,-584.000000,2920.000000
130,-584.000000,2920.000000
131,-584.000000,2920.000000
132,-584.000000,2920.000000
133,-584.000000,2920.000000
134,-592.000000,2880.000000
135,-592.000000,2920.000000
136,-592.000000,2920.000000
137,-592.000000,2920.000000
138,-584.000000,2920.000000
139,-592.000000,2920.000000
140,-592.000000,2880.000000
141,-584.000000,2920.000000
142,-592.000000,2920.000000
143,-584.000000,2920.000000
144,-576.000000,2920.000000
145,-584.000000,2920.000000
146,-592.000000,2920.000000
147,-592.000000,2920.000000
148,-592.000000,2920.000000
149,-592.000000,2920.000000
150,-592.000000,2920.000000
151,-592.000000,2920.000000
152,-592.000000,2920.000000
153,-592.000000,2880.000000
154,-592.000000,2920.000000
155,-584.000000,2920.000000
156,-584.000000,2920.000000
157,-592.000000,2920.000000
158,-592.000000,2920.000000
159,-584.000000,2920.000000
160,-584.000000,2920.000000
161,-592.000000,2920.000000
162,-592.000000,2920.000000
163,-592.000000,2920.000000
164,-584.000000,2920.000000
165,-592.000000,2880.000000
166,-592.000000,2920.000000
167,-584.000000,2920.000000
168,-592.000000,2920.000000
169,-592.000000,2920.000000
170,-592.000000,2880.000000
171,-584.000000,2920.000000
172,-592.000000,2920.000000
173,-592.000000,2920.000000
174,-584.000000,2880.000000
175,-584.000000,2920.000000
176,-584.000000,2920.000000
177,-576.000000,2920.000000
178,-584.000000,2880.000000
179,-576.000000,2920.000000
180,-576.000000,2920.000000
181,-576.000000,2880.000000
182,-568.000000,2920.000000
183,-576.000000,2920.000000
184,-576.000000,2920.000000
185,-576.000000,2920.000000
186,-576.000000,2880.000000
187,-576.000000,2920.000000
188,-576.000000,2920.000000
189,-568.000000,2880.000000
190,-568.000000,2920.000000
191,-568.000000,2920.000000
192,-568.000000,2920.000000
193,-576.000000,2920.000000
194,-568.000000,2920.000000
195,-568.000000,2920.000000
196,-576.000000,2920.000000
197,-576.000000,2880.000000
198,-576.000000,2920.000000
199,-568.000000,2920.000000
200,-576.000000,2920.000000
201,-576.000000,2920.000000
202,-560.000000,2920.000000
203,-568.000000,2920.000000
204,-560.000000,2880.000000
205,-576.000000,2920.000000
206,-568.000000,2920.000000
207,-568.000000,2920.000000
208,-568.000000,2920.000000
209,-568.000000,2920.000000
210,-568.000000,2920.000000
211,-568.000000,2920.000000
212,-568.000000,2920.000000
213,-568.000000,2920.000000
214,-568.000000,2920.000000
215,-568.000000,2920.000000
216,-568.000000,2920.000000
217,-568.000000,2880.000000
218,-568.000000,2920.000000
219,-568.000000,2920.000000
220,-568.000000,2920.000000
221,-568.000000,2920.000000
222,-568.000000,2920.000000
223,-568.000000,2920.000000
224,-568.000000,2920.000000
225,-568.000000,2920.000000
226,-568.000000,2880.000000
227,-560.000000,2920.000000
228,-568.000000,2920.000000
229,-560.000000,2880.000000
230,-568.000000,2920.000000
231,-568.000000,2920.000000
232,-568.000000,2920.000000
233,-568.000000,2920.000000
234,-568.000000,2920.000000
235,-568.000000,2920.000000
236,-568.000000,2920.000000
237,-568.000000,2920.000000
238,-568.000000,2880.000000
239,-568.000000,2920.000000
240,-568.000000,2920.000000
241,-568.000000,2920.000000
242,-568.000000,2880.000000
243,-568.000000,2920.000000
244,-568.000000,2920.000000
245,-568.000000,2880.000000
246,-568.000000,2880.000000
247,-560.000000,2920.000000
248,-568.000000,2880.000000
249,-568.000000,2920.000000
250,-568.000000,2920.000000
251,-568.000000,2920.000000
252,-568.000000,2880.000000
253,-568.000000,2920.000000
254,-568.000000,2920.000000
255,-568.000000,2920.000000
256,-568.000000,2880.000000
257,-568.000000,2920.000000
258,-568.000000,2880.000000
259,-568.000000,2920.000000
260,-592.000000,2880.000000
261,-568.000000,2920.000000
262,-568.000000,2920.000000
263,-568.000000,2880.000000
264,-568.000000,2880.000000
265,-568.000000,2880.000000
266,-568.000000,2920.000000
267,-568.000000,2920.000000
268,-568.000000,2920.000000
269,-568.000000,2920.000000
270,-568.000000,2960.000000
271,-568.000000,2920.000000
272,-560.000000,2920.000000
273,-568.000000,2920.000000
274,-568.000000,2920.000000
275,-568.000000,2920.000000
276,-568.000000,2920.000000
277,-568.000000,2880.000000
278,-568.000000,2880.000000
279,-568.000000,2920.000000
280,-568.000000,2920.000000
281,-568.000000,2920.000000
282,-568.000000,2920.000000
283,-568.000000,2920.000000
284,-568.000000,2920.000000
285,-568.000000,2920.000000
286,-568.000000,2920.000000
287,-568.000000,2920.000000
288,-568.000000,2920.000000
289,-568.000000,2920.000000
290,-576.000000,2920.000000
291,-568.000000,2920.000000
292,-560.000000,2880.000000
293,-568.000000,2920.000000
294,-560.000000,2920.000000
295,-568.000000,2880.000000
296,-568.000000,2880.000000
297,-568.000000,2920.000000
298,-568.000000,2920.000000
299,-568.000000,2920.000000
300,-568.000000,2920.000000
301,-568.000000,2920.000000
302,-576.000000,2920.000000
303,-560.000000,2880.000000
304,-568.000000,2920.000000
305,-568.000000,2880.000000
306,-568.000000,2920.000000
307,-568.000000,2920.000000
308,-568.000000,2920.000000
309,-568.000000,2920.000000
310,-560.000000,2920.000000
311,-568.000000,2920.000000
312,-568.000000,2920.000000
313,-568.000000,2920.000000
314,-568.000000,2920.000000
315,-568.000000,2920.000000
316,-568.000000,2880.000000
317,-568.000000,2880.000000
318,-568.000000,2920.000000
319,-568.000000,2920.000000
320,-568.000000,2920.000000
321,-568.000000,2920.000000
322,-568.000000,2920.000000
323,-568.000000,2920.000000
