Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,160.0mV,120.0mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.500000mV,2.500000mV
Time interval        :,200.00000uS,200.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-384.000000,2960.000000
2,-384.000000,2960.000000
3,-392.000000,2920.000000
4,-392.000000,2960.000000
5,-400.000000,2960.000000
6,-400.000000,2920.000000
7,-400.000000,2960.000000
8,-400.000000,2960.000000
9,-400.000000,2920.000000
10,-400.000000,2920.000000
11,-408.000000,2960.000000
12,-408.000000,2920.000000
13,-400.000000,2920.000000
14,-400.000000,2960.000000
15,-384.000000,2920.000000
16,-288.000000,2920.000000
17,-288.000000,2960.000000
18,-304.000000,2960.000000
19,-320.000000,2920.000000
20,-336.000000,2960.000000
21,-352.000000,2920.000000
22,-368.000000,2960.000000
23,-376.000000,2960.000000
24,-392.000000,2960.000000
25,-400.000000,2960.000000
26,-400.000000,2960.000000
27,-400.000000,2960.000000
28,-400.000000,2960.000000
29,-400.000000,2960.000000
30,-400.000000,2920.000000
31,-400.000000,2960.000000
32,-400.000000,2920.000000
33,-400.000000,2920.000000
34,-400.000000,2920.000000
35,-400.000000,2920.000000
36,-400.000000,2920.000000
37,-352.000000,2920.000000
38,-288.000000,2960.000000
39,-288.000000,2960.000000
40,-304.000000,2960.000000
41,-320.000000,2960.000000
42,-336.000000,2960.000000
43,-352.000000,2960.000000
44,-360.000000,2960.000000
45,-376.000000,2960.000000
46,-392.000000,2960.000000
47,-392.000000,2920.000000
48,-400.000000,2960.000000
49,-392.000000,2920.000000
50,-400.000000,2960.000000
51,-400.000000,2960.000000
52,-400.000000,2960.000000
53,-408.000000,2960.000000
54,-400.000000,2960.000000
55,-400.000000,2920.000000
56,-400.000000,2960.000000
57,-400.000000,2920.000000
58,-400.000000,2920.000000
59,-352.000000,2920.000000
60,-288.000000,2960.000000
61,-296.000000,2920.000000
62,-304.000000,2920.000000
63,-320.000000,2920.000000
64,-336.000000,2920.000000
65,-352.000000,2960.000000
66,-368.000000,2920.000000
67,-376.000000,2960.000000
68,-392.000000,2920.000000
69,-400.000000,2960.000000
70,-400.000000,2920.000000
71,-400.000000,2960.000000
72,-400.000000,2920.000000
73,-400.000000,2960.000000
74,-400.000000,2960.000000
75,-400.000000,2920.000000
76,-400.000000,2960.000000
77,-400.000000,2960.000000
78,-392.000000,2920.000000
79,-392.000000,2920.000000
80,-392.000000,2960.000000
81,-352.000000,2960.000000
82,-288.000000,2920.000000
83,-288.000000,2920.000000
84,-304.000000,2960.000000
85,-320.000000,2920.000000
86,-336.000000,2960.000000
87,-352.000000,2920.000000
88,-368.000000,2960.000000
89,-376.000000,2920.000000
90,-392.000000,2920.000000
91,-400.000000,2960.000000
92,-408.000000,2920.000000
93,-400.000000,2920.000000
94,-400.000000,2960.000000
95,-400.000000,2920.000000
96,-400.000000,2960.000000
97,-408.000000,2960.000000
98,-400.000000,2960.000000
99,-400.000000,2920.000000
100,-400.000000,2960.000000
101,-400.000000,2920.000000
102,-400.000000,2920.000000
103,-344.000000,2960.000000
104,-288.000000,2960.000000
105,-288.000000,2960.000000
106,-304.000000,2960.000000
107,-320.000000,2960.000000
108,-328.000000,2960.000000
109,-352.000000,2920.000000
110,-360.000000,2960.000000
111,-376.000000,2920.000000
112,-392.000000,2960.000000
113,-400.000000,2960.000000
114,-400.000000,2920.000000
115,-400.000000,2960.000000
116,-400.000000,2960.000000
117,-408.000000,2960.000000
118,-400.000000,2920.000000
119,-400.000000,2960.000000
120,-400.000000,2960.000000
121,-400.000000,2960.000000
122,-408.000000,2960.000000
123,-400.000000,2960.000000
124,-400.000000,2960.000000
125,-344.000000,2920.000000
126,-280.000000,2920.000000
127,-288.000000,2920.000000
128,-304.000000,2920.000000
129,-320.000000,2920.000000
130,-336.000000,2960.000000
131,-360.000000,2920.000000
132,-368.000000,2920.000000
133,-384.000000,2960.000000
134,-392.000000,2960.000000
135,-400.000000,2920.000000
136,-400.000000,2960.000000
137,-400.000000,2960.000000
138,-400.000000,2960.000000
139,-400.000000,2960.000000
140,-400.000000,2960.000000
141,-400.000000,2920.000000
142,-400.000000,2960.000000
143,-392.000000,2960.000000
144,-400.000000,2920.000000
145,-392.000000,2960.000000
146,-392.000000,2920.000000
147,-336.000000,2960.000000
148,-288.000000,2960.000000
149,-288.000000,2960.000000
150,-304.000000,2920.000000
151,-320.000000,2960.000000
152,-328.000000,2960.000000
153,-344.000000,2920.000000
154,-360.000000,2960.000000
155,-376.000000,2960.000000
156,-384.000000,2920.000000
157,-400.000000,2920.000000
158,-392.000000,2920.000000
159,-400.000000,2960.000000
160,-432.000000,3000.000000
161,-408.000000,2960.000000
162,-408.000000,2960.000000
163,-400.000000,2920.000000
164,-408.000000,2960.000000
165,-408.000000,2960.000000
166,-400.000000,2960.000000
167,-400.000000,2960.000000
168,-400.000000,2960.000000
169,-344.000000,2960.000000
170,-296.000000,2920.000000
171,-296.000000,2920.000000
172,-312.000000,2960.000000
173,-320.000000,2960.000000
174,-336.000000,2960.000000
175,-360.000000,2960.000000
176,-368.000000,2920.000000
177,-376.000000,2960.000000
178,-392.000000,2960.000000
179,-400.000000,2960.000000
180,-400.000000,2960.000000
181,-400.000000,2960.000000
182,-400.000000,2920.000000
183,-400.000000,2960.000000
184,-400.000000,2960.000000
185,-400.000000,2920.000000
186,-400.000000,2920.000000
187,-400.000000,2920.000000
188,-400.000000,2960.000000
189,-400.000000,2960.000000
190,-392.000000,2960.000000
191,-344.000000,2960.000000
192,-288.000000,2920.000000
193,-296.000000,2960.000000
194,-304.000000,2920.000000
195,-320.000000,2920.000000
196,-336.000000,2920.000000
197,-352.000000,2920.000000
198,-368.000000,2920.000000
199,-384.000000,2960.000000
200,-392.000000,2960.000000
201,-400.000000,2920.000000
202,-400.000000,2920.000000
203,-400.000000,2960.000000
204,-408.000000,2920.000000
205,-400.000000,2960.000000
206,-408.000000,2960.000000
207,-400.000000,2920.000000
208,-400.000000,2920.000000
209,-400.000000,2920.000000
210,-400.000000,2960.000000
211,-408.000000,2960.000000
212,-392.000000,2960.000000
213,-336.000000,2960.000000
214,-304.000000,2920.000000
215,-312.000000,2960.000000
216,-304.000000,2960.000000
217,-320.000000,2960.000000
218,-336.000000,2960.000000
219,-352.000000,2960.000000
220,-360.000000,2920.000000
221,-376.000000,2960.000000
222,-384.000000,2960.000000
223,-400.000000,2960.000000
224,-400.000000,2960.000000
225,-400.000000,2920.000000
226,-400.000000,2960.000000
227,-400.000000,2960.000000
228,-400.000000,2960.000000
229,-400.000000,2960.000000
230,-400.000000,2960.000000
231,-400.000000,2920.000000
232,-400.000000,2960.000000
233,-392.000000,2960.000000
234,-392.000000,2920.000000
235,-336.000000,2960.000000
236,-288.000000,2920.000000
237,-288.000000,2960.000000
238,-304.000000,2960.000000
239,-320.000000,2960.000000
240,-336.000000,2960.000000
241,-352.000000,2960.000000
242,-368.000000,2960.000000
243,-376.000000,2960.000000
244,-392.000000,2960.000000
245,-400.000000,2960.000000
246,-400.000000,2960.000000
247,-400.000000,2920.000000
248,-400.000000,2960.000000
249,-400.000000,2960.000000
250,-400.000000,2960.000000
251,-400.000000,2960.000000
252,-400.000000,2920.000000
253,-400.000000,2920.000000
254,-400.000000,2960.000000
255,-400.000000,2920.000000
256,-392.000000,2960.000000
257,-336.000000,2960.000000
258,-288.000000,2960.000000
259,-288.000000,2920.000000
260,-304.000000,2920.000000
261,-320.000000,2920.000000
262,-344.000000,2960.000000
263,-352.000000,2960.000000
264,-368.000000,2960.000000
265,-376.000000,2960.000000
266,-392.000000,2960.000000
267,-400.000000,2960.000000
268,-400.000000,2920.000000
269,-408.000000,2920.000000
270,-400.000000,2960.000000
271,-400.000000,2960.000000
272,-400.000000,2920.000000
273,-400.000000,2960.000000
274,-400.000000,2960.000000
275,-400.000000,2960.000000
276,-384.000000,2960.000000
277,-400.000000,2960.000000
278,-400.000000,2960.000000
279,-336.000000,2960.000000
280,-288.000000,2960.000000
281,-288.000000,2960.000000
282,-304.000000,2960.000000
283,-320.000000,2960.000000
284,-336.000000,2960.000000
285,-352.000000,2960.000000
286,-368.000000,2920.000000
287,-384.000000,2920.000000
288,-392.000000,2920.000000
289,-400.000000,2960.000000
290,-400.000000,2960.000000
291,-400.000000,2960.000000
292,-400.000000,2960.000000
293,-400.000000,2960.000000
294,-400.000000,2960.000000
295,-400.000000,2960.000000
296,-400.000000,2960.000000
297,-400.000000,2960.000000
298,-392.000000,2920.000000
299,-392.000000,2920.000000
300,-392.000000,2960.000000
301,-328.000000,2960.000000
302,-280.000000,2920.000000
303,-288.000000,2920.000000
304,-312.000000,2960.000000
305,-320.000000,2960.000000
306,-336.000000,2920.000000
307,-352.000000,2960.000000
308,-368.000000,2920.000000
309,-376.000000,2960.000000
310,-392.000000,2920.000000
311,-400.000000,2960.000000
312,-400.000000,2960.000000
313,-408.000000,2960.000000
314,-400.000000,2960.000000
315,-400.000000,2960.000000
316,-400.000000,2920.000000
317,-408.000000,2960.000000
318,-400.000000,2960.000000
319,-400.000000,2960.000000
320,-400.000000,2960.000000
321,-408.000000,2960.000000
322,-392.000000,2920.000000
323,-328.000000,2960.000000
