SNR_o [dB],SNR_e [dB],BER,PER,RMSE cfo,RMSE sto,preamble miss rate,preamble false rate,SNR estimation matrix (100 columns)
-1.000000000000000000e+01,-9.000670252082301204e-01,3.444062499999999694e-01,1.000000000000000000e+00,1.525748414926215712e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.442486839933972420e-01,1.467759965704458491e-01,1.419089663721806449e-01,1.336971699468488817e-01,1.395230657977367117e-01,1.495291184237144966e-01,1.253368912851094141e-01,1.461151884012656665e-01,1.369549872182069805e-01,1.230381730356185366e-01,1.386930799601482911e-01,1.322194693374938723e-01,1.433956390914645773e-01,1.345188134876698083e-01,1.402323446754591141e-01,1.188439934102677176e-01,1.166283128338780756e-01,1.407001623376328558e-01,1.317920166523659509e-01,1.295194243325573924e-01,1.420253153636811816e-01,1.417485481434112848e-01,1.372243245430657399e-01,1.363097222489875748e-01,1.171018876027925676e-01,1.366340032654241310e-01,1.411015575297892566e-01,1.387804096638397267e-01,1.354412923772435051e-01,1.427251982994880986e-01,1.371440107276765963e-01,1.403359934138611598e-01,1.392687678316699151e-01,1.438116844374686398e-01,1.275413707764209148e-01,1.353812504077557544e-01,1.405912359789235899e-01,1.331535364936025645e-01,1.428046629301102377e-01,1.464122048772011631e-01,1.458101616983350501e-01,1.414233113230800865e-01,1.425173994678904377e-01,1.370597231125728899e-01,1.424228946814205810e-01,1.481961375320894059e-01,1.406931551426812144e-01,1.336538874393345955e-01,1.321948150370903796e-01,1.238341186234944574e-01,1.340090537792042180e-01,1.369545575465040965e-01,1.508182345244684364e-01,1.441089174432300113e-01,1.316054460141298510e-01,1.553846733677185232e-01,1.387317452368799220e-01,1.455039837609619358e-01,1.440943099851118570e-01,1.304231852457046203e-01,1.355590685977071941e-01,1.423726914450490488e-01,1.328650294292482437e-01,1.272354850285499772e-01,1.533509047601827324e-01,1.431566854240005904e-01,1.313682776497256954e-01,1.348108448442537632e-01,1.274167084531420691e-01,1.385848259148849126e-01,1.231403670422095004e-01,1.214182485392544253e-01,1.447228983225933852e-01,1.528803503846289102e-01,1.453610760199351704e-01,1.244044760929709365e-01,1.453164597289039461e-01,1.395148472923742056e-01,1.321869997285932963e-01,1.514999038352453087e-01,1.304893514804587873e-01,1.241544252177302077e-01,1.462901647954129858e-01,1.501128716479231962e-01,1.432661230901586535e-01,1.446610137262016038e-01,1.340848526471791202e-01,1.490762162635403953e-01,1.375475532785700172e-01,1.501399061856680817e-01,1.330198407409830808e-01,1.414334687154067960e-01,1.350090980347976033e-01,1.439417801966567101e-01,1.496687464991807437e-01,1.332648168583950299e-01,1.270942500567019684e-01,1.433405082950568177e-01,1.353116227912908587e-01,1.344745369130531110e-01
-9.000000000000000000e+00,9.993297479176987963e-02,3.106890625000000017e-01,1.000000000000000000e+00,1.383261692130323961e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.803108667996828063e-01,1.826929786031342151e-01,1.774612672007616632e-01,1.699057083507030386e-01,1.752166838068617005e-01,1.859828878866987001e-01,1.606011041201129974e-01,1.822272499270726764e-01,1.725335394945977097e-01,1.583494886954774916e-01,1.747220691775304147e-01,1.680108330847086273e-01,1.790386206117799972e-01,1.697592263058301243e-01,1.760643631799147513e-01,1.534770275678909168e-01,1.515455756117679298e-01,1.767404945251988269e-01,1.672775120903630675e-01,1.650919244975833089e-01,1.775327241326701277e-01,1.777684012036792049e-01,1.731693891607385127e-01,1.720646367843904900e-01,1.525374655589321060e-01,1.728373129536954489e-01,1.771782589168371114e-01,1.745896445877167524e-01,1.709472901635829545e-01,1.788685023176857236e-01,1.724737637780483224e-01,1.759526696939902324e-01,1.752408936222453473e-01,1.796432755718317675e-01,1.630518613159040453e-01,1.706399943733521718e-01,1.764177811357585945e-01,1.687725151896238007e-01,1.780375660992139508e-01,1.824930611367223399e-01,1.817658170257477890e-01,1.774795494250565875e-01,1.782808963358396559e-01,1.732240604411390827e-01,1.790735595883923559e-01,1.837314860877703182e-01,1.760318548830457075e-01,1.695779324696323753e-01,1.678618960663775805e-01,1.592831981293884591e-01,1.694490516570085481e-01,1.725957344793789816e-01,1.864282646102483065e-01,1.805108297964983788e-01,1.671621901160869339e-01,1.917795742903243283e-01,1.746195101281103335e-01,1.809873550966400180e-01,1.799272196577065275e-01,1.657862914210793959e-01,1.717356243626991241e-01,1.784482789370276934e-01,1.681076229834524705e-01,1.624555266801014086e-01,1.898093216890092971e-01,1.793088827828568932e-01,1.669222676055486798e-01,1.705571317970010214e-01,1.629131307803976803e-01,1.739078888206311846e-01,1.584267730037563215e-01,1.565058425342044646e-01,1.808598008801554635e-01,1.890103676897243179e-01,1.811002489133100302e-01,1.600075498349770031e-01,1.812026045282279785e-01,1.755309112632951196e-01,1.677797354055808876e-01,1.878539062421390460e-01,1.659746185562705201e-01,1.597921328045024403e-01,1.826088843514436788e-01,1.857420228059162015e-01,1.789065596403037750e-01,1.809233518691740761e-01,1.700630725609769411e-01,1.847921474688850041e-01,1.730983307490249201e-01,1.864268161630634191e-01,1.686336045618746504e-01,1.770953324939758544e-01,1.708978453039036449e-01,1.793962775614452443e-01,1.857692173740298214e-01,1.691006046813343378e-01,1.625522397171131339e-01,1.794432889235091366e-01,1.709752823326447235e-01,1.706620577292307650e-01
-8.000000000000000000e+00,1.099932974791769880e+00,2.740359374999999931e-01,1.000000000000000000e+00,1.298804808273794353e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.256946811934385788e-01,2.279208174310427271e-01,2.222393575745193750e-01,2.154344542710896482e-01,2.201124120746226209e-01,2.317809763870128104e-01,2.050289446590874420e-01,2.276430823948048798e-01,2.173411460425339059e-01,2.028198190021233416e-01,2.200500792450368892e-01,2.130564683014392890e-01,2.239576461306330146e-01,2.141981399846120404e-01,2.211558382648121102e-01,1.971904054756142277e-01,1.955934943419032346e-01,2.220652864866693721e-01,2.119813815548416691e-01,2.099024154462042768e-01,2.222818960167546321e-01,2.230923087685954542e-01,2.183794740936369216e-01,2.170557489640468907e-01,1.971247644310595293e-01,2.183738552561378665e-01,2.225095303956098614e-01,2.196981863794636725e-01,2.156762927189169177e-01,2.243266674932612725e-01,2.169872768101239191e-01,2.207966563595245013e-01,2.204872981633758666e-01,2.247743206694240714e-01,2.077290503927370913e-01,2.150780262973157608e-01,2.215197851304966381e-01,2.136208982542228685e-01,2.224608011837470589e-01,2.278692709671730487e-01,2.270003368478453465e-01,2.228184956651404480e-01,2.233030015868033569e-01,2.187072889270743337e-01,2.251131245660920044e-01,2.284771848050423382e-01,2.205572723215531716e-01,2.147691470939842306e-01,2.127721283329239432e-01,2.039279739953888948e-01,2.140657394928290325e-01,2.175094545426225490e-01,2.313083443636650416e-01,2.263029248191267551e-01,2.119400283066646684e-01,2.375551607053552061e-01,2.197933146043979658e-01,2.257195545168411421e-01,2.250152367708687928e-01,2.102964488411896982e-01,2.172245779083991912e-01,2.238426948601083821e-01,2.125128354156189114e-01,2.068388304454586712e-01,2.356304875664954612e-01,2.247705182669054724e-01,2.116654789989456664e-01,2.155792213572530203e-01,2.075987800226836988e-01,2.184451286550219695e-01,2.028955369094562755e-01,2.007127674424449004e-01,2.263151609745802373e-01,2.344645700600367644e-01,2.260972853844606945e-01,2.048473368046314358e-01,2.263763496263492547e-01,2.208677376529724623e-01,2.126018721593287697e-01,2.335431439886657412e-01,2.106427234501492274e-01,2.046211441066699277e-01,2.282554791254675364e-01,2.306234418826448584e-01,2.237671580272020677e-01,2.265194258601443134e-01,2.153552076419396055e-01,2.297791549801823652e-01,2.179229790680791146e-01,2.320510491877731396e-01,2.135158924135679148e-01,2.220020296165956530e-01,2.161024904305103578e-01,2.240836538089476526e-01,2.311665842676908778e-01,2.141852698170257085e-01,2.072167311593465511e-01,2.248719154366760897e-01,2.158901201525202374e-01,2.161349451279822032e-01
-7.000000000000000000e+00,2.099932974791769880e+00,2.327812499999999951e-01,1.000000000000000000e+00,1.174953627476539308e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.828118075908152007e-01,2.848716776149025076e-01,2.786345170750307298e-01,2.726899223808450512e-01,2.765880454574344283e-01,2.893313382856312899e-01,2.609971161301181120e-01,2.847659853552317877e-01,2.737695010436189680e-01,2.588226199753436707e-01,2.770812223745638403e-01,2.697509524217550081e-01,2.805602749087638403e-01,2.702262892276592887e-01,2.779020363476772948e-01,2.523490431108442733e-01,2.511471720970511190e-01,2.790727508400340784e-01,2.682941913491008190e-01,2.663461856558667074e-01,2.786716142232803506e-01,2.801265942825690858e-01,2.752483940774702598e-01,2.736719028432516021e-01,2.532305358538942675e-01,2.756552712142681938e-01,2.794810471901098547e-01,2.765172035933144423e-01,2.720199809327945029e-01,2.815062335450309594e-01,2.730668504081112391e-01,2.772577797964281276e-01,2.774044687815689914e-01,2.816153379830734771e-01,2.639430288604923125e-01,2.710781855520552619e-01,2.782987852468029599e-01,2.700892360659590263e-01,2.784622317507911560e-01,2.849419153689740081e-01,2.839124747612347122e-01,2.798371920986635897e-01,2.799808240939133386e-01,2.759168173131025248e-01,2.829603059682289090e-01,2.848191656402836447e-01,2.766525520777987635e-01,2.716228268437352322e-01,2.693197788405180537e-01,2.601515235543383486e-01,2.702352420924934995e-01,2.741019991724170102e-01,2.878647914645024453e-01,2.839122640305301593e-01,2.683283108088505564e-01,2.951350981600409651e-01,2.766567911985146067e-01,2.821028163718697912e-01,2.817519453508622318e-01,2.663209199412866490e-01,2.744304785010840964e-01,2.809661288329767248e-01,2.684576658512148883e-01,2.627633559373729888e-01,2.932292294296525159e-01,2.819457846726468597e-01,2.679752072286630815e-01,2.722813177181478417e-01,2.638527730452406850e-01,2.745906434810821972e-01,2.589297953163269272e-01,2.564044254283762703e-01,2.834970899836425362e-01,2.916534683121325133e-01,2.827497799624379415e-01,2.613176736426656155e-01,2.832419727644605034e-01,2.779381338683545866e-01,2.690447869299918415e-01,2.909752611838982150e-01,2.668707027239574647e-01,2.610169028702317151e-01,2.856359038726072330e-01,2.871560632076310404e-01,2.802342707737148775e-01,2.838592046796519219e-01,2.723726523433699920e-01,2.864406004867151578e-01,2.744311426169397938e-01,2.894231637300339610e-01,2.700723264160798109e-01,2.785486323338586256e-01,2.730380097838943088e-01,2.804009796801557597e-01,2.882618959865155817e-01,2.709099315538394115e-01,2.634746363802228930e-01,2.820383911726798698e-01,2.724535699549647250e-01,2.732871040571471788e-01
-6.000000000000000000e+00,3.099932974791769880e+00,1.924578124999999917e-01,1.000000000000000000e+00,1.180470794306846954e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.546981362398945459e-01,3.565824589406373923e-01,3.496574917811960392e-01,3.447009145949480602e-01,3.476364566955930102e-01,3.616640027817751291e-01,3.314982001759392283e-01,3.566208392083192735e-01,3.448298200948335945e-01,3.293461341477208482e-01,3.488416503892344811e-01,3.411086861148047711e-01,3.518781468259082890e-01,3.408545283647239632e-01,3.493181449009310491e-01,3.219318750850156396e-01,3.211980220761587179e-01,3.507813547972072898e-01,3.392259372405678208e-01,3.374391313798936753e-01,3.497224823716603703e-01,3.519003062854354491e-01,3.467891563330373073e-01,3.449201525418339465e-01,3.238339944246537705e-01,3.477170300069084563e-01,3.510949066265013352e-01,3.480825853782912316e-01,3.429897426639945124e-01,3.534362061758709039e-01,3.437121593549817833e-01,3.483447317101233121e-01,3.490088111632227430e-01,3.532013139797840484e-01,3.346771495364039284e-01,3.416410318077433006e-01,3.497781239964104505e-01,3.411871536546249861e-01,3.490490069590503341e-01,3.567330780283896607e-01,3.555216207482786994e-01,3.515525445618802869e-01,3.513321228330827384e-01,3.478827232915676637e-01,3.556585861293065642e-01,3.557612769211226378e-01,3.473184410463574512e-01,3.431539549470301598e-01,3.405191705728048968e-01,3.309542169694969505e-01,3.409489294288775008e-01,3.454033536735526266e-01,3.591277209761225553e-01,3.563938124646075511e-01,3.393352675980619293e-01,3.675699622579224890e-01,3.482358410355746448e-01,3.531622870486643140e-01,3.531503480351977919e-01,3.368397722308941744e-01,3.463796603490192361e-01,3.528525011669805811e-01,3.389351353126868749e-01,3.332234313958047367e-01,3.656444844106362946e-01,3.538606180386100197e-01,3.388440421458019380e-01,3.436904355067047501e-01,3.346702151218242660e-01,3.453594383302643345e-01,3.295304219729637829e-01,3.265591887186415354e-01,3.554366501127088074e-01,3.636112572035544721e-01,3.540761861908678365e-01,3.324324924029222195e-01,3.548262164620961667e-01,3.497795743590598194e-01,3.401192457264666791e-01,3.631801448207604976e-01,3.376509911192722702e-01,3.319693761550489564e-01,3.577779450973084807e-01,3.583603652467581280e-01,3.513120182834880145e-01,3.559758332433964334e-01,3.441511461632173474e-01,3.578024840360647385e-01,3.456574093233489298e-01,3.615770051277767960e-01,3.413321107028295387e-01,3.497505223127718166e-01,3.447450265892749166e-01,3.513667745866521086e-01,3.600771429685034053e-01,3.422843855597838547e-01,3.343312795782716340e-01,3.539789191547798586e-01,3.436840744686804339e-01,3.451310233012245265e-01
-5.000000000000000000e+00,4.099932974791769880e+00,1.500359374999999940e-01,1.000000000000000000e+00,1.118065072330252235e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.451753621035735020e-01,4.468765763804570801e-01,4.390989268459990491e-01,4.352795458764200376e-01,4.370247832837257929e-01,4.525919736889977285e-01,4.203001833629476103e-01,4.470149630160584753e-01,4.343132806574168669e-01,4.181526034921009272e-01,4.391405613113767425e-01,4.309243576838822642e-01,4.417286584259985105e-01,4.298745292495556591e-01,4.391997519609491807e-01,4.096910448203814892e-01,4.095135089979638487e-01,4.409903341219134076e-01,4.285664856274277179e-01,4.269784971507668558e-01,4.392380167611887321e-01,4.422264172073128163e-01,4.367942085186927170e-01,4.345857931200065583e-01,4.126853573079135584e-01,4.383798794966355938e-01,4.411290779562301867e-01,4.382167472839394451e-01,4.323771840371856690e-01,4.439291502944658907e-01,4.327001719725159790e-01,4.378453187395199842e-01,4.390970895158657905e-01,4.433534335492603784e-01,4.236867657421844457e-01,4.305448790145515181e-01,4.397639486877010229e-01,4.307036571046124473e-01,4.380080332140962041e-01,4.470465535078980146e-01,4.456284430939776442e-01,4.417617246837768352e-01,4.411560061116324705e-01,4.384188962303172676e-01,4.470377982653266913e-01,4.450852940006131409e-01,4.363332679533326042e-01,4.331575916566706153e-01,4.301652452274294380e-01,4.201135809776514463e-01,4.299727201493638296e-01,4.352287798307474254e-01,4.489126528644659109e-01,4.475929547476004133e-01,4.287482783696260902e-01,4.586994836445428825e-01,4.383397435040538026e-01,4.427074241071084493e-01,4.430032077633536125e-01,4.256045320713958691e-01,4.368811390159734742e-01,4.433209223989775238e-01,4.277138581137260864e-01,4.219894272667844004e-01,4.567007574244970614e-01,4.443235896798978790e-01,4.280391530520723520e-01,4.336176980729984365e-01,4.238216918501537256e-01,4.345483174306600804e-01,4.184760591269060526e-01,4.149271740326106461e-01,4.459490825594410457e-01,4.541572470709934750e-01,4.438765802512088521e-01,4.219864118986939028e-01,4.449394518723469583e-01,4.402159342463399239e-01,4.296158034455993535e-01,4.539708980726725462e-01,4.267507544700319677e-01,4.212421040816551332e-01,4.484920910517425918e-01,4.480393519401065228e-01,4.407822302019479555e-01,4.466868876991892390e-01,4.345124292191670512e-01,4.476747032058727149e-01,4.354232495363901112e-01,4.523309843952022513e-01,4.311095794010304516e-01,4.394040243925555478e-01,4.350518492326841402e-01,4.407820112324604689e-01,4.504159431941212599e-01,4.320972406728786908e-01,4.235705661478672557e-01,4.445154828546756809e-01,4.333819113215803265e-01,4.354577886409148890e-01
-4.000000000000000000e+00,5.099932974791769880e+00,1.094624999999999904e-01,1.000000000000000000e+00,1.030390820010127773e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.590544171655759120e-01,5.605676314788072823e-01,5.517313436259990711e-01,5.492239514705243852e-01,5.494948230321986538e-01,5.669137694843903175e-01,5.321472965263143173e-01,5.607406118099690362e-01,5.469930083424947576e-01,5.299787101611708184e-01,5.527728875290427446e-01,5.439749529163823150e-01,5.549185114630650340e-01,5.420611038017026928e-01,5.523248735679006094e-01,5.203523381144203874e-01,5.208382715234407545e-01,5.544817577967144917e-01,5.410875637651229031e-01,5.397452419987763816e-01,5.520074601481522736e-01,5.559047557182055233e-01,5.500371694923651411e-01,5.474338226117047013e-01,5.245054285654040527e-01,5.524530911411285050e-01,5.543381185095986874e-01,5.517323387762931297e-01,5.449562075686712470e-01,5.577839847462205958e-01,5.447864846559375973e-01,5.505282059485225865e-01,5.524483998879660129e-01,5.568826910994186807e-01,5.356990651343979115e-01,5.425472772432096136e-01,5.530478977085043768e-01,5.434089488505294829e-01,5.501080110069681561e-01,5.606701564796416903e-01,5.590171175624681910e-01,5.552440923152626162e-01,5.542352395066606485e-01,5.523258936795190088e-01,5.619175276025673016e-01,5.575523625330318644e-01,5.484543538413899633e-01,5.464107843481896820e-01,5.430357014521063341e-01,5.323855591951812682e-01,5.420476329830458129e-01,5.483822333765786539e-01,5.620239749202263768e-01,5.623500828498897430e-01,5.413356436311795861e-01,5.733567928113395551e-01,5.517639798545999064e-01,5.555351993577871683e-01,5.560849009489350347e-01,5.373379158504196784e-01,5.507291557823534855e-01,5.571789538490832250e-01,5.395389384992999027e-01,5.338087831631216362e-01,5.712113672281743382e-01,5.581284459211914850e-01,5.403028128656729434e-01,5.468614045522331990e-01,5.360540571786092112e-01,5.469384505621963655e-01,5.305245952526187470e-01,5.262301347070179602e-01,5.598367732345895798e-01,5.680990873765208171e-01,5.569350512904279737e-01,5.347569142039407808e-01,5.583785709118798124e-01,5.540610988606325948e-01,5.423067381265604947e-01,5.681464764464609907e-01,5.389124768239947905e-01,5.335724234938993282e-01,5.625740382057365929e-01,5.609812215847339578e-01,5.534057979427401408e-01,5.607973715317371433e-01,5.482677541575818880e-01,5.608540715084961992e-01,5.485409002522574351e-01,5.664911032397375035e-01,5.442075843299253313e-01,5.522886348499337350e-01,5.487784705617291259e-01,5.534328199833382644e-01,5.640658225576190565e-01,5.451175125785989728e-01,5.359566291483840450e-01,5.584592592730045491e-01,5.463316646044007463e-01,5.490385085754792005e-01
-3.000000000000000000e+00,6.099932974791769880e+00,6.974999999999999256e-02,1.000000000000000000e+00,7.054955934885281943e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.023915724617062484e-01,7.037158222306071353e-01,6.935634188392000299e-01,6.925734664448668365e-01,6.910153072183785605e-01,7.106683828674612569e-01,6.730128648001026948e-01,7.038298934639368731e-01,6.888783667576480196e-01,6.707879203948189373e-01,6.957744569214650010e-01,6.862740672151362853e-01,6.974999770810355049e-01,6.834269306186927517e-01,6.947082863421655263e-01,6.598675420923386659e-01,6.611473427487213339e-01,6.972749006540218675e-01,6.827970579994943057e-01,6.817588100125027140e-01,6.940611210846299173e-01,6.989774779263070448e-01,6.925267826377494718e-01,6.894625621244560021e-01,6.652368550937944880e-01,6.959903196384553681e-01,6.967058387027181832e-01,6.946887026228967255e-01,6.867374205321318259e-01,7.010412749687712219e-01,6.859587960364503800e-01,6.923968981425927538e-01,6.950784295397426371e-01,6.998462271549920066e-01,6.766646386947646752e-01,6.836386756078900451e-01,6.956622672643100191e-01,6.853084997525287214e-01,6.913538010479877149e-01,7.036304023023458587e-01,7.017099109311013549e-01,6.980153876463003337e-01,6.965909359927062727e-01,6.956463110986176313e-01,7.063631533477415791e-01,6.991566024490465381e-01,6.896715820088027415e-01,6.889267480058154369e-01,6.851454737310702647e-01,6.737578880707912887e-01,6.831422662236926735e-01,6.909124621106516040e-01,7.045110998927749391e-01,7.067581479572404568e-01,6.831006029808790458e-01,7.176255383666733101e-01,6.945455713187634883e-01,6.976859316480323869e-01,6.984055298811745471e-01,6.779852742657219711e-01,6.939581521399724728e-01,7.004784919224618100e-01,6.803848936366849731e-01,6.746590968582029113e-01,7.152342988106689115e-01,7.013090778000117265e-01,6.816048388379942757e-01,6.894626812716415643e-01,6.773432101012579754e-01,6.885504058454450238e-01,6.716668220084407448e-01,6.664131175499681259e-01,7.031447619064964405e-01,7.114886023064795895e-01,6.992744967799180422e-01,6.767588742317988126e-01,7.011824109560877982e-01,6.973752917993870648e-01,6.842002742567122597e-01,7.117467722654140516e-01,6.801064833840584356e-01,6.749235254964182085e-01,7.060596128640058700e-01,7.032145176668344044e-01,6.951761605863910898e-01,7.043552587359036554e-01,6.914740920109641031e-01,7.033799091717559682e-01,6.910700572672746622e-01,7.101065328411046984e-01,6.866735571941049443e-01,6.944216142987177376e-01,6.919933935731117369e-01,6.953456914297829750e-01,7.070528581806102553e-01,6.873484078150322585e-01,6.774876935083806728e-01,7.018666951050490654e-01,6.885571257192567574e-01,6.918778730070290761e-01
-2.000000000000000000e+00,7.099932974791769880e+00,4.166249999999999815e-02,1.000000000000000000e+00,5.575239097853528641e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.828108468259117103e-01,8.839507471429112195e-01,8.721601086712205131e-01,8.729298622579333422e-01,8.690994825433244753e-01,8.914562297958522619e-01,8.504176362299916692e-01,8.838756761778556736e-01,8.675350941401370752e-01,8.480881711216082808e-01,8.757432122794643892e-01,8.653920620185565626e-01,8.770935264798737085e-01,8.615432562680112039e-01,8.739217075977848692e-01,8.357321777549443498e-01,8.379649610262713821e-01,8.769464663837280849e-01,8.612591648254052101e-01,8.605978747859530653e-01,8.729918404714850366e-01,8.790506804185579393e-01,8.718266121369155908e-01,8.682229382527170136e-01,8.423604325435221085e-01,8.766116991193100283e-01,8.757633640956432597e-01,8.747147457772912471e-01,8.652884239407090394e-01,8.813046153145451811e-01,8.637560221569176022e-01,8.710094848384623001e-01,8.745595393144359742e-01,8.798700430943444672e-01,8.540741795948395554e-01,8.613617787516913982e-01,8.752012470902374996e-01,8.639629087613289737e-01,8.693066711329759944e-01,8.835131177923624124e-01,8.812876737269093042e-01,8.776477253716314930e-01,8.758031912471933023e-01,8.759862602889123551e-01,8.880081585676777856e-01,8.774443784439709404e-01,8.675266339425499185e-01,8.682748488288623001e-01,8.640671044569927517e-01,8.517690830682962400e-01,8.607706508491248520e-01,8.704354262212418147e-01,8.839909622659041233e-01,8.884868891099441113e-01,8.616011290965476244e-01,8.991635677403588822e-01,8.742845288513845237e-01,8.767653783933954115e-01,8.775308248770037345e-01,8.550311392463286753e-01,8.741637481870624393e-01,8.808379010616923521e-01,8.577740749445571522e-01,8.520667568480380094e-01,8.963942808426039743e-01,8.814604946509134731e-01,8.594603917798581127e-01,8.690273335786069531e-01,8.552123211431372773e-01,8.669652358866605235e-01,8.494457823937276997e-01,8.429612882078074687e-01,8.834823984193174162e-01,8.919438600715563492e-01,8.784773920305412043e-01,8.555649984521076501e-01,8.809533138248223372e-01,8.777877715296297234e-01,8.628606344006155560e-01,8.923737253345465081e-01,8.578488465872696755e-01,8.528017668253504713e-01,8.865456772236053329e-01,8.823293509368501653e-01,8.736384225881674848e-01,8.849731881532414413e-01,8.717566757434297431e-01,8.828558193074668159e-01,8.706410506562960450e-01,8.907913520933689044e-01,8.661218866469843070e-01,8.733785040195384264e-01,8.723369622765737574e-01,8.741087716857214307e-01,8.869622412061369809e-01,8.663468106081201325e-01,8.557156792340885332e-01,8.823618810006116364e-01,8.676421993159274537e-01,8.715333407541567823e-01
-1.000000000000000000e+00,8.099932974791769880e+00,2.326093750000000210e-02,1.000000000000000000e+00,5.577035741139808878e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.109909890218404582e+00,1.110877795025733583e+00,1.097045667421560067e+00,1.099861742296310174e+00,1.093204910643191141e+00,1.118843171256574953e+00,1.073830544155147004e+00,1.110435571169031244e+00,1.092488336746925359e+00,1.071331818670192337e+00,1.102243591674486600e+00,1.090859113842666206e+00,1.103294013648947303e+00,1.085943655721644197e+00,1.099496871706946211e+00,1.057385536819366312e+00,1.060765957200209941e+00,1.103033709604225310e+00,1.085997446809552347e+00,1.085804140850746391e+00,1.098359708966349935e+00,1.105699280226193126e+00,1.097457503143284052e+00,1.093220428464820149e+00,1.065293303501416711e+00,1.103909324438715922e+00,1.100989524435765698e+00,1.101415418318799411e+00,1.090137041086267633e+00,1.108145211874659086e+00,1.087670050037277125e+00,1.095881176882797181e+00,1.100423710859996129e+00,1.106555281754938891e+00,1.077357174782474170e+00,1.085213608265644947e+00,1.101225332072953922e+00,1.088890584477123502e+00,1.093487484240931673e+00,1.109867051597626553e+00,1.107293306552197265e+00,1.103672426949170227e+00,1.101414738899194612e+00,1.102920071983158445e+00,1.116459863093870242e+00,1.101916239724496593e+00,1.091514895115561101e+00,1.093983427347189119e+00,1.089334070833913204e+00,1.075910023816901484e+00,1.084392404256354636e+00,1.096540214588371809e+00,1.110054033458082401e+00,1.117191001664259886e+00,1.086352528876494139e+00,1.127610403543267026e+00,1.100548532190453344e+00,1.102350244024718151e+00,1.102984869985846661e+00,1.077897729876360566e+00,1.100906813050755106e+00,1.107847547983125569e+00,1.081177548081435846e+00,1.075508090880219481e+00,1.124288232824422362e+00,1.108142889927174135e+00,1.083330056136933672e+00,1.095131039805107509e+00,1.079132455171876837e+00,1.091728722437264043e+00,1.073358820860487173e+00,1.065298799304323918e+00,1.110428271816460866e+00,1.119054624426138123e+00,1.104089616397715856e+00,1.080709238872574307e+00,1.107261942514064179e+00,1.104903080881287636e+00,1.087810964086804111e+00,1.119595553005197530e+00,1.081601604442008258e+00,1.076656129622575619e+00,1.113594102310038636e+00,1.107881800513859538e+00,1.098291096795500632e+00,1.112233435309099017e+00,1.098715057923133953e+00,1.108854787311735590e+00,1.096861720133745166e+00,1.118129573640939123e+00,1.092139782667264081e+00,1.098696635236819263e+00,1.099428418391831697e+00,1.099276365017071821e+00,1.113341825539605257e+00,1.091625483656516904e+00,1.080148565984446751e+00,1.109542389221456871e+00,1.093134905307119320e+00,1.097516945818618916e+00
