SNR_o [dB],SNR_e [dB],BER,PER,RMSE cfo,RMSE sto,preamble miss rate,preamble false rate,SNR estimation matrix (20 columns)
0.000000000000000000e+00,9.099932974791769880e+00,5.000000000000000000e-01,1.000000000000000000e+00,2.198654144996030624e-01,1.007782218537035673e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.369629554075879829e+00,1.368127378174426534e+00,1.407005386452683915e+00,1.372733260082780182e+00,1.345765170891893403e+00,1.349542011522559593e+00,1.366861353973142679e+00,1.384420480703347778e+00,1.363238898605660721e+00,1.363475187373571762e+00,1.389016741495870511e+00,1.392080259454587132e+00,1.372110761414125246e+00,1.365163462903977498e+00,1.381266424583705632e+00,1.358520132438700623e+00,1.392263900544264743e+00,1.381387599331901583e+00,1.372133347598365027e+00,1.401680110602093743e+00
1.000000000000000000e+00,1.009993297479176988e+01,2.791406249999999617e-02,1.000000000000000000e+00,1.115930585721400387e-01,1.032420540980031092e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.724774425188430049e+00,1.724778694310187044e+00,1.768740402796406208e+00,1.729912799149691649e+00,1.700045792812060474e+00,1.702798005974635043e+00,1.721788822665271779e+00,1.742516987073001955e+00,1.716879849020223059e+00,1.719806163983496949e+00,1.747671131784015897e+00,1.750492244547747767e+00,1.728389492620527212e+00,1.721850419752585015e+00,1.739130065105080947e+00,1.713476458352150233e+00,1.751272217296108158e+00,1.736897388699930156e+00,1.728632186920337155e+00,1.761061948162494728e+00
2.000000000000000000e+00,1.109993297479176988e+01,2.578906249999999775e-02,9.499999999999999556e-01,1.116193658751940682e-01,1.032420540980031092e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.172030850407255631e+00,2.173846617912627899e+00,2.223881678983712806e+00,2.179628636740949865e+00,2.146333271955648936e+00,2.147573002167499023e+00,2.168740472744454806e+00,2.193350044696602108e+00,2.162150929739198535e+00,2.168349457838370409e+00,2.199024283500782939e+00,2.201889258417877304e+00,2.176952706278081351e+00,2.170843511639432233e+00,2.189887313940805047e+00,2.160268996260599206e+00,2.203165694316691958e+00,2.184470483354223003e+00,2.177509569361650854e+00,2.213304995092014060e+00
3.000000000000000000e+00,1.209993297479176988e+01,2.513281250000000064e-02,5.500000000000000444e-01,1.116419507429221858e-01,1.032420540980031092e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.735267824490283495e+00,2.739268566648720871e+00,2.796583202677000557e+00,2.745847327040683350e+00,2.708484038892899459e+00,2.707569937617241518e+00,2.731558876464290186e+00,2.760933506820063332e+00,2.722785256865930315e+00,2.732974856138425945e+00,2.767058036346280225e+00,2.770369826865167084e+00,2.741699462025415812e+00,2.736037135072970639e+00,2.757619097133523933e+00,2.722667769908723390e+00,2.771985931183828189e+00,2.747945965520751432e+00,2.742693412197796388e+00,2.782429914953876704e+00
4.000000000000000000e+00,1.309993297479176988e+01,1.562500000000000033e-05,1.000000000000000056e-01,7.256329418164398672e-04,1.045825033166981610e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.444536944306500814e+00,3.451180891313686772e+00,3.517249221274035165e+00,3.458741787476979912e+00,3.416535653998484356e+00,3.412629804928979826e+00,3.440261900377782567e+00,3.475499257567259637e+00,3.428661997959709051e+00,3.443731809866306559e+00,3.481961278393065573e+00,3.486274922739769355e+00,3.452717416442215193e+00,3.447511809270975114e+00,3.472644929295289007e+00,3.430596370243088611e+00,3.487998408888589807e+00,3.457335647585971117e+00,3.454308242460558454e+00,3.498674039374571443e+00
5.000000000000000000e+00,1.409993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.136986289934075753e-04,1.045825033166981610e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.337673522580296037e+00,4.347523998905041154e+00,4.424152123791357027e+00,4.356298388289866708e+00,4.308307759914995039e+00,4.300321033680029714e+00,4.332641868936312868e+00,4.375107231766826921e+00,4.317397855891178970e+00,4.338449375343301995e+00,4.381736810613804600e+00,4.387804626747881187e+00,4.347885273031207198e+00,4.343135820630432242e+00,4.373138642055288017e+00,4.321725113006297470e+00,4.389303851661638944e+00,4.350422369723191629e+00,4.350279783921534360e+00,4.400100651515121974e+00
6.000000000000000000e+00,1.509993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.270546273139660714e-04,1.045825033166981610e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.462312304227597615e+00,5.476063062938020920e+00,5.565469174869720703e+00,5.486340173063467773e+00,5.431417622822339197e+00,5.417940407113034595e+00,5.456278818267028541e+00,5.507672299106845415e+00,5.436350642191309035e+00,5.464750390617588494e+00,5.514224233102562600e+00,5.523053423242441085e+00,5.474890155558214566e+00,5.470581554922107514e+00,5.507162505931506580e+00,5.443476670734991529e+00,5.523866775250946048e+00,5.474772139031268914e+00,5.478355026729703425e+00,5.534624898910405655e+00
7.000000000000000000e+00,1.609993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.733915635303660697e-04,1.045825033166981610e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.878425140106282143e+00,6.896931909695673824e+00,7.001846544551322715e+00,6.909073959533798437e+00,6.845817617677847799e+00,6.825032066475428927e+00,6.871075061222287061e+00,6.933515939332086653e+00,6.845141641958758960e+00,6.882587131137647418e+00,6.939646566643366654e+00,6.952572531006073753e+00,6.893767340100441565e+00,6.889863883799271171e+00,6.935228079275080226e+00,6.855550965394969332e+00,6.952069226866983698e+00,6.890267263985798252e+00,6.898645359870537064e+00,6.962564199127925235e+00
8.000000000000000000e+00,1.709993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.171798266601882714e-04,1.045825033166981610e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.661515770100658429e+00,8.685835516116885202e+00,8.809627155015702371e+00,8.700296969500172395e+00,8.626989810477716958e+00,8.596558741822944327e+00,8.652446047093739878e+00,8.728578573205709290e+00,8.618831100428982595e+00,8.667433451938538980e+00,8.733816211983691957e+00,8.752595737013690425e+00,8.680097599068332670e+00,8.676535768616984612e+00,8.733520166483769387e+00,8.633103749948752181e+00,8.749925678968828890e+00,8.672295382547583031e+00,8.686828201693581164e+00,8.759848925397676567e+00
9.000000000000000000e+00,1.809993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.705406351278442922e-04,1.045825033166981610e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.090664186181562201e+01,1.093808160638208804e+01,1.108491421266263899e+01,1.095543376016654946e+01,1.086996778612637726e+01,1.082689407470079246e+01,1.089533744990016650e+01,1.098846358136456125e+01,1.085191594294948203e+01,1.091430337188977617e+01,1.099217095846023717e+01,1.101910053663114297e+01,1.092903243116840351e+01,1.092571123605249106e+01,1.099795557754722530e+01,1.087074810194642893e+01,1.101313022982213496e+01,1.091576421040360856e+01,1.093817763104721408e+01,1.102206431065819814e+01
1.000000000000000000e+01,1.909993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.313651932876377632e-04,1.045825033166981610e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.373347850622766408e+01,1.377365595196175363e+01,1.394868679296912894e+01,1.379461844718692554e+01,1.369439992731562228e+01,1.363484861293055417e+01,1.371928241900481105e+01,1.383352830911901421e+01,1.366336262758982656e+01,1.374281004832318409e+01,1.383485495277664334e+01,1.387292086834860427e+01,1.376036153974382792e+01,1.375712992831709158e+01,1.384929283168683689e+01,1.368759184910156179e+01,1.386215155835986224e+01,1.374015580744222120e+01,1.377263866838540274e+01,1.386953875729760988e+01
1.100000000000000000e+01,2.009993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.973037169414509862e-04,1.045825033166981610e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.729269283332009977e+01,1.734361150613056068e+01,1.755323986587644924e+01,1.736909287684229142e+01,1.725092381405082520e+01,1.716999708598823204e+01,1.727476831793940093e+01,1.741529307108248759e+01,1.720294315476643021e+01,1.730353446688646457e+01,1.741311518082657273e+01,1.746618373382304057e+01,1.732489242602900248e+01,1.732153287885460102e+01,1.743956490522559477e+01,1.723357907234792563e+01,1.744864683179057252e+01,1.729588951711395950e+01,1.734121543332992132e+01,1.745374943951512137e+01
1.200000000000000000e+01,2.109993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.686903146951123396e-04,1.045825033166981610e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.177396923222842418e+01,2.183811138430318621e+01,2.209029167394864146e+01,2.186926148555305716e+01,2.172919123868791758e+01,2.162064383721377681e+01,2.175125201121210239e+01,2.192450929281413252e+01,2.165921165666669523e+01,2.178604287534843209e+01,2.191735406251414986e+01,2.199041249687031652e+01,2.181248183935452900e+01,2.180868896077678087e+01,2.196017756577661828e+01,2.169747321253522188e+01,2.196353593039436092e+01,2.177233242239467259e+01,2.183401337192664116e+01,2.196538619693959404e+01
1.300000000000000000e+01,2.209993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.442760890839672304e-04,1.045825033166981610e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.741611255945924341e+01,2.749655363947367448e+01,2.780119015924430315e+01,2.753483181122963686e+01,2.736797123580465652e+01,2.722385047807018665e+01,2.738725054762116429e+01,2.760131617646956315e+01,2.726954635657855874e+01,2.742897972484513147e+01,2.758726693998388768e+01,2.768672841231567006e+01,2.746214679430875449e+01,2.745749930982009346e+01,2.765210450955629895e+01,2.731690662287500970e+01,2.764716565540101101e+01,2.740788389429993188e+01,2.749036382867433659e+01,2.764450296777896199e+01
1.400000000000000000e+01,2.309993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.234796691413349853e-04,1.045825033166981610e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.451976737541352236e+01,3.462031643232717215e+01,3.498976190486332172e+01,3.466758069081911486e+01,3.446786919078071776e+01,3.427805957176428819e+01,3.448304460643915803e+01,3.474802632893527488e+01,3.433279167701275014e+01,3.453277330666416134e+01,3.472460424649976574e+01,3.485869367339125802e+01,3.457479360980536853e+01,3.456871760375003078e+01,3.481872214358828188e+01,3.439103128712458357e+01,3.480210469929782846e+01,3.450267125550406178e+01,3.461157012517801945e+01,3.479329708454327630e+01
1.500000000000000000e+01,2.409993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.058104220089916180e-04,1.045825033166981610e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.346343055525085930e+01,4.358880140630232347e+01,4.403848776418570310e+01,4.364742600604302680e+01,4.340733940823134418e+01,4.315898627499127116e+01,4.341667120397239188e+01,4.374522051882765794e+01,4.322517374291038550e+01,4.347563024688769673e+01,4.370923788312376956e+01,4.388847993421913429e+01,4.352924284429125379e+01,4.352096325690644107e+01,4.384196736686043749e+01,4.329644367767974700e+01,4.380924995942432787e+01,4.343453262293360950e+01,4.357695390281149628e+01,4.379219655077987738e+01
1.600000000000000000e+01,2.509993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.908481885473501500e-04,1.045825033166981610e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.472360999143955240e+01,5.487962819238844503e+01,5.542886648585622567e+01,5.495265986986694173e+01,5.466284390944692007e+01,5.433962369426095762e+01,5.466405730966449994e+01,5.507200751153312979e+01,5.442033684592735199e+01,5.473366991338404119e+01,5.501938723722815894e+01,5.525722335146672037e+01,5.480240351917176866e+01,5.479087974530573035e+01,5.520267857559988300e+01,5.450723066190082022e+01,5.514810064475554441e+01,5.467913803157184560e+01,5.486405622301427343e+01,5.512011134679136148e+01
1.700000000000000000e+01,2.609993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.759719729067478131e-04,1.007782218537035673e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.890020287784386710e+01,6.909405320167371656e+01,6.976705063526100048e+01,6.918542075183452766e+01,6.883423102487419953e+01,6.841542645863904681e+01,6.882436651741546996e+01,6.933152603037075323e+01,6.851456789058606489e+01,6.890626986227755424e+01,6.925708170588474388e+01,6.957065012472429544e+01,6.899467098526193354e+01,6.897851069698303661e+01,6.950620274928837716e+01,6.862020214814539543e+01,6.942227782389528556e+01,6.883532029522966411e+01,6.907406915123218027e+01,6.937992619560915841e+01
1.800000000000000000e+01,2.709993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.694702221960272452e-04,1.007782218537035673e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.674844499033275724e+01,8.698896276940372729e+01,8.781611983348227568e+01,8.710376101862107134e+01,8.667668530849351782e+01,8.613601225029574948e+01,8.665190849641879822e+01,8.728304392202196027e+01,8.625855211918940313e+01,8.674797034342431346e+01,8.718021531002196411e+01,8.759133716687087201e+01,8.686190096067082322e+01,8.683924373032121480e+01,8.751463169473306891e+01,8.638665129736490655e+01,8.739164520355680565e+01,8.665696445808637804e+01,8.696385205553414721e+01,8.733059076901159301e+01
1.900000000000000000e+01,2.809993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.714485415905565163e-04,9.682458365519265586e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.092191322484245006e+02,1.095171387634917721e+02,1.105367097236930647e+02,1.096620175672752282e+02,1.091409502228849107e+02,1.084450673101901685e+02,1.090963103808897614e+02,1.098823591178880719e+02,1.085973512216261838e+02,1.092086342156479191e+02,1.097428998124862289e+02,1.102793258433074755e+02,1.093556624649126263e+02,1.093240209553993765e+02,1.101873832162621767e+02,1.087523290273206271e+02,1.100127365601581317e+02,1.090931538975658697e+02,1.094862374522863036e+02,1.099275137372395506e+02
2.000000000000000000e+01,2.909993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.636258315034699526e-04,9.682458365519265586e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.375092562743448354e+02,1.378779320632634438e+02,1.391381599391674229e+02,1.380616353446496305e+02,1.374239655528844537e+02,1.365305775055896902e+02,1.373530891460612224e+02,1.383326461886645404e+02,1.367207327992795172e+02,1.374839967433469781e+02,1.381462643155334433e+02,1.388432514876080859e+02,1.376739132393852287e+02,1.376299539699190291e+02,1.387322868578592079e+02,1.369077542496914646e+02,1.384896345739556409e+02,1.373387107380855525e+02,1.378407725876598136e+02,1.383734078308438882e+02
2.100000000000000000e+01,3.009993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.571212787567807898e-04,9.682458365519265586e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.731257500926267312e+02,1.735810284517430659e+02,1.751429043572915702e+02,1.738151501038560411e+02,1.730326160467568855e+02,1.718880543130651972e+02,1.729273177652354434e+02,1.741484439332164698e+02,1.721265313847823677e+02,1.730792906744158017e+02,1.739024050421316474e+02,1.748047113007847031e+02,1.733247962512647860e+02,1.732640331667519717e+02,1.746698924645297382e+02,1.723515273598424926e+02,1.743379975675567835e+02,1.728978216160532497e+02,1.735375985400752654e+02,1.741822873509734677e+02
2.200000000000000000e+01,3.109993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.517331145103987546e-04,9.682458365519265586e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.179657380253128451e+02,2.185266806064298919e+02,2.204675318716882941e+02,2.188267373562786986e+02,2.178639858654602790e+02,2.164001137425102570e+02,2.177137750084374943e+02,2.192361718788545488e+02,2.167004151730464230e+02,2.178893245797312090e+02,2.189148883617359331e+02,2.200792980637150436e+02,2.182069545741357786e+02,2.181233151603267402e+02,2.199144227250490928e+02,2.169700000800446560e+02,2.194656231582792429e+02,2.176641364362712068e+02,2.184778680227783809e+02,2.192600163608652508e+02
2.300000000000000000e+01,3.209993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.472844240583760008e-04,9.682458365519265586e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.744175623458720565e+02,2.751066440060516811e+02,2.775248332921941028e+02,2.754936163968191636e+02,2.743063921816825541e+02,2.724366317432132973e+02,2.740978462012092791e+02,2.759954320471850338e+02,2.728163062439360260e+02,2.742992627694425778e+02,2.755800901345066904e+02,2.770786143318209156e+02,2.747106415187634525e+02,2.745958443615033957e+02,2.768756752727592811e+02,2.731375148492825815e+02,2.762738063041425107e+02,2.740216046238152785e+02,2.750549834562184515e+02,2.760056814450210254e+02
2.400000000000000000e+01,3.309993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.436214868888413640e-04,9.682458365519265586e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.454879650550270185e+02,3.463311370072669320e+02,3.493522669698197092e+02,3.468337083961055782e+02,3.453665774492070000e+02,3.429807869159039342e+02,3.450825467655142234e+02,3.474464405248530738e+02,3.434628018683453092e+02,3.453114483094018965e+02,3.469147616409317152e+02,3.488386986229814397e+02,3.458450101699284005e+02,3.456876604753075526e+02,3.485872925483860172e+02,3.438425049810660994e+02,3.477848372553248737e+02,3.449714171186833482e+02,3.462820450774682968e+02,3.474391628326284831e+02
2.500000000000000000e+01,3.409993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.406120284048558886e-04,9.682458365519265586e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.349621949824604030e+02,4.359884994564529848e+02,4.397736817049051865e+02,4.366463448537528507e+02,4.348298322731614576e+02,4.317876664530149355e+02,4.344484306148660835e+02,4.373902951219847068e+02,4.324023290427330721e+02,4.347049830184755592e+02,4.367166051539077785e+02,4.391817009285007885e+02,4.353983604008698194e+02,4.351826194756607720e+02,4.388682171176362772e+02,4.328460964137189535e+02,4.378023462573623874e+02,4.342918116333717649e+02,4.359522937588157561e+02,4.373616584701504735e+02
2.600000000000000000e+01,3.509993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.381433237680366544e-04,1.007782218537035673e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.476055621998031029e+02,5.488459153506880739e+02,5.536029051159771370e+02,5.497145813911203049e+02,5.474615734517957435e+02,5.435838238986870010e+02,5.469548953232770145e+02,5.506104867174616402e+02,5.443715074037181694e+02,5.472364998534204688e+02,5.497663939003761016e+02,5.529194143764567571e+02,5.481398761583521946e+02,5.478434817725520816e+02,5.525259100703033255e+02,5.448815389535994882e+02,5.511129023293256068e+02,5.467392472775709393e+02,5.488410889222127480e+02,5.505576477353099563e+02
2.700000000000000000e+01,3.609993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.361201809879905090e-04,1.007782218537035673e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.894171663914637520e+02,6.909016726540337459e+02,6.969000328671510260e+02,6.920598852440424480e+02,6.892611077215917703e+02,6.843183241021472440e+02,6.885935983259751083e+02,6.931261830713609697e+02,6.853333899221219099e+02,6.888927206233488505e+02,6.920823736498858807e+02,6.961094970325311806e+02,6.900735946896435280e+02,6.896648851249676682e+02,6.956121227488647492e+02,6.859048998448961356e+02,6.937393930771053192e+02,6.883016553479112645e+02,6.909601716728070642e+02,6.930489522575848014e+02
2.800000000000000000e+01,3.709993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.344628750116388981e-04,1.007782218537035673e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.679493002229539798e+02,8.697020528319333152e+02,8.772940571153047813e+02,8.712627502131454094e+02,8.677810881057913548e+02,8.614784985636551937e+02,8.669074700607128534e+02,8.725104515620637358e+02,8.627950130638948849e+02,8.672080927816801932e+02,8.712404515458293872e+02,8.763780208315452001e+02,8.687581298969013233e+02,8.681915292605667673e+02,8.757447928690271510e+02,8.634100724168339411e+02,8.732593475006676726e+02,8.665172425732203010e+02,8.698777442594565628e+02,8.724142686036275336e+02
2.900000000000000000e+01,3.809993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.331051155173730723e-04,9.682458365519265586e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.092709519739941470e+03,1.094739186960655616e+03,1.104388999779207325e+03,1.096866297683068979e+03,1.092529663771154446e+03,1.084486994663126325e+03,1.091392297794786828e+03,1.098289856102689100e+03,1.086207165452488425e+03,1.091664174894053076e+03,1.096777155982754721e+03,1.103325512114895901e+03,1.093709171983192164e+03,1.092918286796844541e+03,1.102513129539519696e+03,1.086824403309797617e+03,1.099204628071933257e+03,1.090875808082461617e+03,1.095121396590223867e+03,1.098190943847730978e+03
3.000000000000000000e+01,3.909993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.319921206948103398e-04,9.682458365519265586e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.375666765942316488e+03,1.377950215368716044e+03,1.390275154433590615e+03,1.380884331845863471e+03,1.375476721013902306e+03,1.365200895414086744e+03,1.374002242495859718e+03,1.382445896632115819e+03,1.367467661523685820e+03,1.374191652027416239e+03,1.380696718982572293e+03,1.389038087025178811e+03,1.376906190993047176e+03,1.375793182903816160e+03,1.387987338062172284e+03,1.368005259082418206e+03,1.383562944189656946e+03,1.373323920145241345e+03,1.378685314033453096e+03,1.382380001753246233e+03
