Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,864.0mV,160.0mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.500000mV,2.500000mV
Time interval        :,200.00000uS,200.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,176.000000,3040.000000
2,176.000000,3040.000000
3,176.000000,3040.000000
4,176.000000,3040.000000
5,176.000000,3040.000000
6,168.000000,3080.000000
7,176.000000,3040.000000
8,176.000000,3040.000000
9,176.000000,3040.000000
10,176.000000,3080.000000
11,168.000000,3040.000000
12,168.000000,3040.000000
13,168.000000,3040.000000
14,160.000000,3040.000000
15,168.000000,3040.000000
16,160.000000,3040.000000
17,168.000000,3040.000000
18,168.000000,3040.000000
19,168.000000,3040.000000
20,168.000000,3080.000000
21,160.000000,3040.000000
22,168.000000,3040.000000
23,168.000000,3080.000000
24,168.000000,3080.000000
25,168.000000,3040.000000
26,176.000000,3040.000000
27,176.000000,3080.000000
28,176.000000,3040.000000
29,176.000000,3040.000000
30,184.000000,3040.000000
31,176.000000,3040.000000
32,176.000000,3040.000000
33,168.000000,3040.000000
34,176.000000,3040.000000
35,176.000000,3040.000000
36,176.000000,3040.000000
37,176.000000,3040.000000
38,184.000000,3040.000000
39,176.000000,3040.000000
40,168.000000,3040.000000
41,176.000000,3080.000000
42,192.000000,3040.000000
43,184.000000,3040.000000
44,184.000000,3080.000000
45,176.000000,3040.000000
46,184.000000,3040.000000
47,184.000000,3080.000000
48,184.000000,3040.000000
49,184.000000,3040.000000
50,184.000000,3040.000000
51,184.000000,3080.000000
52,184.000000,3040.000000
53,184.000000,3080.000000
54,184.000000,3040.000000
55,184.000000,3040.000000
56,184.000000,3040.000000
57,184.000000,3040.000000
58,184.000000,3040.000000
59,192.000000,3040.000000
60,184.000000,3040.000000
61,184.000000,3040.000000
62,184.000000,3040.000000
63,184.000000,3040.000000
64,184.000000,3040.000000
65,192.000000,3040.000000
66,192.000000,3040.000000
67,192.000000,3040.000000
68,184.000000,3080.000000
69,184.000000,3040.000000
70,192.000000,3040.000000
71,192.000000,3080.000000
72,192.000000,3080.000000
73,192.000000,3080.000000
74,192.000000,3040.000000
75,184.000000,3040.000000
76,192.000000,3080.000000
77,192.000000,3040.000000
78,184.000000,3040.000000
79,184.000000,3040.000000
80,184.000000,3040.000000
81,184.000000,3040.000000
82,176.000000,3040.000000
83,184.000000,3040.000000
84,184.000000,3080.000000
85,184.000000,3040.000000
86,184.000000,3040.000000
87,176.000000,3040.000000
88,192.000000,3040.000000
89,184.000000,3040.000000
90,184.000000,3040.000000
91,184.000000,3080.000000
92,184.000000,3040.000000
93,184.000000,3040.000000
94,184.000000,3040.000000
95,184.000000,3040.000000
96,184.000000,3040.000000
97,176.000000,3040.000000
98,176.000000,3040.000000
99,184.000000,3040.000000
100,176.000000,3040.000000
101,176.000000,3040.000000
102,176.000000,3040.000000
103,176.000000,3040.000000
104,176.000000,3080.000000
105,176.000000,3080.000000
106,168.000000,3040.000000
107,168.000000,3040.000000
108,168.000000,3040.000000
109,168.000000,3040.000000
110,168.000000,3040.000000
111,160.000000,3040.000000
112,168.000000,3080.000000
113,160.000000,3080.000000
114,160.000000,3080.000000
115,160.000000,3040.000000
116,152.000000,3040.000000
117,168.000000,3080.000000
118,168.000000,3040.000000
119,168.000000,3040.000000
120,168.000000,3040.000000
121,160.000000,3040.000000
122,168.000000,3040.000000
123,168.000000,3040.000000
124,168.000000,3040.000000
125,168.000000,3040.000000
126,168.000000,3040.000000
127,160.000000,3080.000000
128,168.000000,3040.000000
129,168.000000,3040.000000
130,168.000000,3040.000000
131,168.000000,3080.000000
132,160.000000,3040.000000
133,168.000000,3040.000000
134,192.000000,3040.000000
135,176.000000,3040.000000
136,168.000000,3040.000000
137,160.000000,3040.000000
138,176.000000,3040.000000
139,160.000000,3040.000000
140,152.000000,3080.000000
141,160.000000,3080.000000
142,160.000000,3080.000000
143,160.000000,3080.000000
144,160.000000,3040.000000
145,160.000000,3040.000000
146,128.000000,3040.000000
147,72.000000,3040.000000
148,24.000000,3040.000000
149,-24.000000,3040.000000
150,-56.000000,3080.000000
151,-96.000000,3040.000000
152,-128.000000,3040.000000
153,-168.000000,3040.000000
154,-192.000000,3040.000000
155,-224.000000,3040.000000
156,-256.000000,3080.000000
157,-288.000000,3040.000000
158,-312.000000,3040.000000
159,-328.000000,3040.000000
160,-352.000000,3080.000000
161,-376.000000,3040.000000
162,-384.000000,3040.000000
163,-400.000000,3040.000000
164,-416.000000,3040.000000
165,-432.000000,3080.000000
166,-448.000000,3080.000000
167,-456.000000,3040.000000
168,-464.000000,3040.000000
169,-472.000000,3040.000000
170,-472.000000,3040.000000
171,-488.000000,3040.000000
172,-496.000000,3040.000000
173,-504.000000,3040.000000
174,-512.000000,3080.000000
175,-512.000000,3040.000000
176,-520.000000,3040.000000
177,-520.000000,3080.000000
178,-528.000000,3040.000000
179,-536.000000,3040.000000
180,-536.000000,3040.000000
181,-536.000000,3040.000000
182,-544.000000,3080.000000
183,-544.000000,3040.000000
184,-544.000000,3040.000000
185,-552.000000,3040.000000
186,-544.000000,3040.000000
187,-560.000000,3040.000000
188,-552.000000,3040.000000
189,-560.000000,3080.000000
190,-560.000000,3040.000000
191,-560.000000,3040.000000
192,-568.000000,3080.000000
193,-560.000000,3040.000000
194,-568.000000,3040.000000
195,-568.000000,3080.000000
196,-568.000000,3040.000000
197,-568.000000,3040.000000
198,-568.000000,3040.000000
199,-568.000000,3040.000000
200,-568.000000,3040.000000
201,-568.000000,3080.000000
202,-576.000000,3040.000000
203,-568.000000,3040.000000
204,-568.000000,3040.000000
205,-568.000000,3080.000000
206,-568.000000,3040.000000
207,-568.000000,3080.000000
208,-576.000000,3040.000000
209,-568.000000,3040.000000
210,-576.000000,3040.000000
211,-568.000000,3040.000000
212,-576.000000,3040.000000
213,-568.000000,3040.000000
214,-568.000000,3040.000000
215,-568.000000,3040.000000
216,-568.000000,3080.000000
217,-576.000000,3080.000000
218,-576.000000,3080.000000
219,-568.000000,3040.000000
220,-576.000000,3040.000000
221,-576.000000,3040.000000
222,-576.000000,3040.000000
223,-576.000000,3040.000000
224,-576.000000,3080.000000
225,-576.000000,3080.000000
226,-568.000000,3080.000000
227,-576.000000,3080.000000
228,-568.000000,3040.000000
229,-576.000000,3080.000000
230,-568.000000,3040.000000
231,-568.000000,3040.000000
232,-568.000000,3040.000000
233,-576.000000,3040.000000
234,-568.000000,3040.000000
235,-576.000000,3040.000000
236,-576.000000,3040.000000
237,-576.000000,3040.000000
238,-576.000000,3040.000000
239,-568.000000,3040.000000
240,-568.000000,3040.000000
241,-568.000000,3040.000000
242,-568.000000,3040.000000
243,-576.000000,3080.000000
244,-576.000000,3080.000000
245,-576.000000,3040.000000
246,-568.000000,3040.000000
247,-568.000000,3040.000000
248,-568.000000,3080.000000
249,-568.000000,3040.000000
250,-568.000000,3080.000000
251,-576.000000,3040.000000
252,-576.000000,3040.000000
253,-568.000000,3040.000000
254,-576.000000,3040.000000
255,-576.000000,3040.000000
256,-576.000000,3000.000000
257,-576.000000,3040.000000
258,-568.000000,3040.000000
259,-576.000000,3040.000000
260,-568.000000,3080.000000
261,-568.000000,3080.000000
262,-576.000000,3040.000000
263,-568.000000,3040.000000
264,-576.000000,3040.000000
265,-576.000000,3040.000000
266,-576.000000,3040.000000
267,-568.000000,3080.000000
268,-576.000000,3040.000000
269,-576.000000,3080.000000
270,-576.000000,3080.000000
271,-560.000000,3040.000000
272,-568.000000,3040.000000
273,-568.000000,3040.000000
274,-576.000000,3040.000000
275,-576.000000,3040.000000
276,-568.000000,3040.000000
277,-568.000000,3080.000000
278,-576.000000,3040.000000
279,-576.000000,3040.000000
280,-568.000000,3040.000000
281,-568.000000,3040.000000
282,-568.000000,3080.000000
283,-576.000000,3080.000000
284,-584.000000,3040.000000
285,-576.000000,3040.000000
286,-576.000000,3040.000000
287,-568.000000,3040.000000
288,-576.000000,3040.000000
289,-568.000000,3040.000000
290,-568.000000,3040.000000
291,-568.000000,3040.000000
292,-576.000000,3040.000000
293,-576.000000,3080.000000
294,-568.000000,3080.000000
295,-568.000000,3040.000000
296,-568.000000,3040.000000
297,-568.000000,3040.000000
298,-576.000000,3040.000000
299,-568.000000,3080.000000
300,-568.000000,3040.000000
301,-568.000000,3040.000000
302,-576.000000,3040.000000
303,-576.000000,3040.000000
304,-576.000000,3040.000000
305,-568.000000,3080.000000
306,-568.000000,3040.000000
307,-576.000000,3040.000000
308,-568.000000,3040.000000
309,-576.000000,3080.000000
310,-576.000000,3040.000000
311,-576.000000,3040.000000
312,-568.000000,3080.000000
313,-576.000000,3080.000000
314,-568.000000,3040.000000
315,-568.000000,3040.000000
316,-576.000000,3040.000000
317,-576.000000,3040.000000
318,-568.000000,3040.000000
319,-568.000000,3040.000000
320,-568.000000,3040.000000
321,-576.000000,3040.000000
322,-568.000000,3080.000000
323,-568.000000,3040.000000
324,-568.000000,3080.000000
325,-576.000000,3040.000000
326,-576.000000,3040.000000
327,-568.000000,3040.000000
328,-568.000000,3040.000000
329,-568.000000,3040.000000
330,-568.000000,3040.000000
331,-568.000000,3040.000000
332,-568.000000,3040.000000
333,-568.000000,3040.000000
334,-560.000000,3080.000000
