Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,1.136V,160.0mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.500000mV,2.500000mV
Time interval        :,200.00000uS,200.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-576.000000,2440.000000
2,-576.000000,2440.000000
3,-576.000000,2480.000000
4,-576.000000,2440.000000
5,-576.000000,2480.000000
6,-576.000000,2480.000000
7,-576.000000,2440.000000
8,-576.000000,2440.000000
9,-576.000000,2440.000000
10,-576.000000,2480.000000
11,-576.000000,2480.000000
12,-576.000000,2440.000000
13,-576.000000,2440.000000
14,-576.000000,2440.000000
15,-576.000000,2440.000000
16,-584.000000,2440.000000
17,-576.000000,2440.000000
18,-576.000000,2480.000000
19,-576.000000,2440.000000
20,-576.000000,2440.000000
21,-576.000000,2440.000000
22,-576.000000,2440.000000
23,-576.000000,2440.000000
24,-576.000000,2440.000000
25,-576.000000,2440.000000
26,-584.000000,2440.000000
27,-576.000000,2480.000000
28,-576.000000,2480.000000
29,-576.000000,2440.000000
30,-576.000000,2440.000000
31,-576.000000,2440.000000
32,-576.000000,2440.000000
33,-576.000000,2440.000000
34,-576.000000,2440.000000
35,-576.000000,2480.000000
36,-576.000000,2440.000000
37,-576.000000,2440.000000
38,-584.000000,2480.000000
39,-584.000000,2480.000000
40,-584.000000,2480.000000
41,-584.000000,2440.000000
42,-576.000000,2480.000000
43,-576.000000,2480.000000
44,-584.000000,2440.000000
45,-576.000000,2440.000000
46,-576.000000,2480.000000
47,-576.000000,2480.000000
48,-576.000000,2480.000000
49,-576.000000,2440.000000
50,-584.000000,2440.000000
51,-576.000000,2440.000000
52,-576.000000,2440.000000
53,-576.000000,2440.000000
54,-576.000000,2440.000000
55,-576.000000,2480.000000
56,-584.000000,2480.000000
57,-576.000000,2440.000000
58,-576.000000,2440.000000
59,-576.000000,2440.000000
60,-576.000000,2440.000000
61,-576.000000,2480.000000
62,-576.000000,2480.000000
63,-576.000000,2480.000000
64,-576.000000,2480.000000
65,-576.000000,2440.000000
66,-576.000000,2440.000000
67,-584.000000,2480.000000
68,-576.000000,2440.000000
69,-584.000000,2440.000000
70,-576.000000,2440.000000
71,-584.000000,2440.000000
72,-576.000000,2440.000000
73,-576.000000,2480.000000
74,-576.000000,2440.000000
75,-576.000000,2440.000000
76,-576.000000,2440.000000
77,-576.000000,2440.000000
78,-576.000000,2440.000000
79,-576.000000,2480.000000
80,-576.000000,2440.000000
81,-576.000000,2440.000000
82,-576.000000,2440.000000
83,-576.000000,2440.000000
84,-584.000000,2440.000000
85,-584.000000,2440.000000
86,-576.000000,2440.000000
87,-584.000000,2440.000000
88,-576.000000,2440.000000
89,-576.000000,2480.000000
90,-576.000000,2440.000000
91,-576.000000,2440.000000
92,-560.000000,2440.000000
93,-584.000000,2440.000000
94,-576.000000,2440.000000
95,-576.000000,2440.000000
96,-584.000000,2440.000000
97,-576.000000,2440.000000
98,-576.000000,2440.000000
99,-576.000000,2440.000000
100,-576.000000,2440.000000
101,-576.000000,2440.000000
102,-576.000000,2440.000000
103,-584.000000,2440.000000
104,-576.000000,2440.000000
105,-584.000000,2480.000000
106,-576.000000,2440.000000
107,-584.000000,2440.000000
108,-576.000000,2440.000000
109,-584.000000,2440.000000
110,-584.000000,2440.000000
111,-584.000000,2440.000000
112,-584.000000,2440.000000
113,-576.000000,2440.000000
114,-584.000000,2480.000000
115,-576.000000,2440.000000
116,-576.000000,2480.000000
117,-576.000000,2440.000000
118,-584.000000,2440.000000
119,-576.000000,2440.000000
120,-576.000000,2480.000000
121,-576.000000,2440.000000
122,-576.000000,2440.000000
123,-584.000000,2480.000000
124,-576.000000,2440.000000
125,-584.000000,2440.000000
126,-576.000000,2480.000000
127,-584.000000,2480.000000
128,-576.000000,2440.000000
129,-576.000000,2480.000000
130,-576.000000,2440.000000
131,-576.000000,2440.000000
132,-576.000000,2440.000000
133,-576.000000,2440.000000
134,-576.000000,2480.000000
135,-576.000000,2440.000000
136,-576.000000,2440.000000
137,-576.000000,2480.000000
138,-584.000000,2440.000000
139,-576.000000,2440.000000
140,-576.000000,2480.000000
141,-576.000000,2440.000000
142,-576.000000,2480.000000
143,-576.000000,2440.000000
144,-576.000000,2440.000000
145,-576.000000,2440.000000
146,-576.000000,2440.000000
147,-576.000000,2440.000000
148,-576.000000,2440.000000
149,-584.000000,2480.000000
150,-576.000000,2440.000000
151,-576.000000,2440.000000
152,-576.000000,2480.000000
153,-576.000000,2440.000000
154,-576.000000,2480.000000
155,-584.000000,2440.000000
156,-576.000000,2440.000000
157,-576.000000,2440.000000
158,-576.000000,2440.000000
159,-576.000000,2440.000000
160,-584.000000,2440.000000
161,-576.000000,2440.000000
162,-576.000000,2480.000000
163,-576.000000,2440.000000
164,-584.000000,2440.000000
165,-576.000000,2440.000000
166,-576.000000,2440.000000
167,-576.000000,2440.000000
168,-576.000000,2440.000000
169,-576.000000,2440.000000
170,-576.000000,2480.000000
171,-576.000000,2440.000000
172,-576.000000,2440.000000
173,-576.000000,2440.000000
174,-576.000000,2440.000000
175,-576.000000,2440.000000
176,-576.000000,2440.000000
177,-576.000000,2480.000000
178,-584.000000,2440.000000
179,-576.000000,2480.000000
180,-576.000000,2440.000000
181,-576.000000,2440.000000
182,-584.000000,2440.000000
183,-584.000000,2440.000000
184,-576.000000,2440.000000
185,-576.000000,2480.000000
186,-568.000000,2480.000000
187,-576.000000,2440.000000
188,-576.000000,2440.000000
189,-576.000000,2440.000000
190,-576.000000,2440.000000
191,-576.000000,2440.000000
192,-576.000000,2440.000000
193,-576.000000,2440.000000
194,-584.000000,2480.000000
195,-576.000000,2440.000000
196,-576.000000,2440.000000
197,-576.000000,2440.000000
198,-576.000000,2440.000000
199,-576.000000,2440.000000
200,-576.000000,2440.000000
201,-584.000000,2440.000000
202,-576.000000,2440.000000
203,-576.000000,2480.000000
204,-576.000000,2440.000000
205,-576.000000,2480.000000
206,-576.000000,2440.000000
207,-576.000000,2480.000000
208,-576.000000,2440.000000
209,-576.000000,2440.000000
210,-576.000000,2440.000000
211,-576.000000,2440.000000
212,-568.000000,2440.000000
213,-576.000000,2440.000000
214,-576.000000,2440.000000
215,-576.000000,2480.000000
216,-576.000000,2440.000000
217,-576.000000,2440.000000
218,-576.000000,2480.000000
219,-576.000000,2440.000000
220,-584.000000,2440.000000
221,-576.000000,2440.000000
222,-576.000000,2440.000000
223,-576.000000,2480.000000
224,-576.000000,2440.000000
225,-576.000000,2440.000000
226,-576.000000,2440.000000
227,-576.000000,2440.000000
228,-576.000000,2440.000000
229,-576.000000,2440.000000
230,-576.000000,2440.000000
231,-576.000000,2440.000000
232,-576.000000,2480.000000
233,-576.000000,2440.000000
234,-576.000000,2440.000000
235,-576.000000,2440.000000
236,-584.000000,2440.000000
237,-576.000000,2440.000000
238,-576.000000,2440.000000
239,-576.000000,2440.000000
240,-576.000000,2440.000000
241,-576.000000,2440.000000
242,-576.000000,2440.000000
243,-576.000000,2440.000000
244,-576.000000,2440.000000
245,-576.000000,2480.000000
246,-576.000000,2440.000000
247,-576.000000,2440.000000
248,-576.000000,2440.000000
249,-584.000000,2440.000000
250,-584.000000,2440.000000
251,-576.000000,2440.000000
252,-576.000000,2440.000000
253,-584.000000,2440.000000
254,-584.000000,2440.000000
255,-576.000000,2440.000000
256,-576.000000,2440.000000
257,-576.000000,2440.000000
258,-584.000000,2440.000000
259,-576.000000,2440.000000
260,-576.000000,2440.000000
261,-576.000000,2440.000000
262,-576.000000,2440.000000
263,-576.000000,2440.000000
264,-576.000000,2480.000000
265,-576.000000,2480.000000
266,-576.000000,2440.000000
267,-576.000000,2440.000000
268,-576.000000,2440.000000
269,-576.000000,2440.000000
270,-576.000000,2480.000000
271,-576.000000,2440.000000
272,-576.000000,2440.000000
273,-576.000000,2440.000000
274,-576.000000,2440.000000
275,-576.000000,2440.000000
276,-576.000000,2440.000000
277,-576.000000,2440.000000
278,-576.000000,2480.000000
279,-576.000000,2440.000000
280,-576.000000,2440.000000
281,-584.000000,2440.000000
282,-576.000000,2440.000000
283,-576.000000,2440.000000
284,-576.000000,2480.000000
285,-584.000000,2440.000000
286,-576.000000,2440.000000
287,-576.000000,2440.000000
288,-584.000000,2440.000000
289,-576.000000,2440.000000
290,-584.000000,2440.000000
291,-608.000000,2480.000000
292,-584.000000,2440.000000
293,-584.000000,2440.000000
294,-568.000000,2440.000000
295,-600.000000,2440.000000
296,-568.000000,2440.000000
297,-576.000000,2440.000000
298,-584.000000,2440.000000
299,-576.000000,2440.000000
300,-576.000000,2440.000000
301,-576.000000,2440.000000
302,-576.000000,2440.000000
303,-576.000000,2440.000000
304,-576.000000,2480.000000
305,-576.000000,2440.000000
306,-576.000000,2440.000000
307,-576.000000,2440.000000
308,-584.000000,2440.000000
309,-576.000000,2440.000000
310,-576.000000,2440.000000
311,-576.000000,2480.000000
312,-576.000000,2440.000000
313,-576.000000,2440.000000
314,-576.000000,2440.000000
315,-576.000000,2440.000000
316,-576.000000,2480.000000
317,-576.000000,2440.000000
318,-576.000000,2440.000000
319,-584.000000,2440.000000
320,-584.000000,2440.000000
321,-576.000000,2440.000000
322,-576.000000,2480.000000
323,-576.000000,2440.000000
