Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,392.0mV?,1.000V
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.250000mV,2.500000mV
Time interval        :,200.00000uS,200.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-216.000000,2640.000000
2,-216.000000,2640.000000
3,-220.000000,2600.000000
4,-224.000000,2600.000000
5,-220.000000,2600.000000
6,-220.000000,2600.000000
7,-220.000000,2600.000000
8,-220.000000,2600.000000
9,-220.000000,2600.000000
10,-216.000000,2600.000000
11,-224.000000,2600.000000
12,-220.000000,2600.000000
13,-220.000000,2600.000000
14,-224.000000,2600.000000
15,-224.000000,2600.000000
16,-220.000000,2600.000000
17,-220.000000,2600.000000
18,-220.000000,2600.000000
19,-224.000000,2600.000000
20,-220.000000,2600.000000
21,-216.000000,2600.000000
22,-216.000000,2640.000000
23,-216.000000,2640.000000
24,-220.000000,2640.000000
25,-216.000000,2600.000000
26,-216.000000,2600.000000
27,-220.000000,2600.000000
28,-220.000000,2600.000000
29,-216.000000,2600.000000
30,-220.000000,2600.000000
31,-216.000000,2600.000000
32,-216.000000,2640.000000
33,-216.000000,2600.000000
34,-212.000000,2600.000000
35,-220.000000,2600.000000
36,-216.000000,2600.000000
37,-220.000000,2600.000000
38,-216.000000,2600.000000
39,-220.000000,2640.000000
40,-216.000000,2600.000000
41,-216.000000,2600.000000
42,-216.000000,2600.000000
43,-220.000000,2600.000000
44,-216.000000,2640.000000
45,-220.000000,2600.000000
46,-216.000000,2640.000000
47,-216.000000,2600.000000
48,-220.000000,2600.000000
49,-216.000000,2640.000000
50,-216.000000,2640.000000
51,-216.000000,2600.000000
52,-220.000000,2600.000000
53,-220.000000,2600.000000
54,-212.000000,2600.000000
55,-216.000000,2600.000000
56,-216.000000,2600.000000
57,-212.000000,2600.000000
58,-212.000000,2600.000000
59,-216.000000,2600.000000
60,-216.000000,2600.000000
61,-212.000000,2640.000000
62,-216.000000,2600.000000
63,-216.000000,2600.000000
64,-216.000000,2600.000000
65,-216.000000,2600.000000
66,-216.000000,2600.000000
67,-212.000000,2600.000000
68,-216.000000,2600.000000
69,-220.000000,2600.000000
70,-216.000000,2600.000000
71,-212.000000,2600.000000
72,-212.000000,2600.000000
73,-212.000000,2600.000000
74,-216.000000,2600.000000
75,-216.000000,2600.000000
76,-220.000000,2600.000000
77,-216.000000,2600.000000
78,-212.000000,2600.000000
79,-216.000000,2600.000000
80,-220.000000,2600.000000
81,-216.000000,2600.000000
82,-216.000000,2600.000000
83,-216.000000,2600.000000
84,-216.000000,2600.000000
85,-220.000000,2600.000000
86,-216.000000,2600.000000
87,-216.000000,2600.000000
88,-216.000000,2600.000000
89,-216.000000,2600.000000
90,-220.000000,2600.000000
91,-216.000000,2600.000000
92,-216.000000,2600.000000
93,-220.000000,2640.000000
94,-216.000000,2640.000000
95,-212.000000,2600.000000
96,-216.000000,2600.000000
97,-216.000000,2600.000000
98,-212.000000,2600.000000
99,-216.000000,2600.000000
100,-216.000000,2640.000000
101,-220.000000,2600.000000
102,-212.000000,2640.000000
103,-216.000000,2600.000000
104,-220.000000,2600.000000
105,-220.000000,2600.000000
106,-216.000000,2600.000000
107,-220.000000,2600.000000
108,-224.000000,2600.000000
109,-224.000000,2640.000000
110,-212.000000,2600.000000
111,-220.000000,2600.000000
112,-224.000000,2600.000000
113,-220.000000,2640.000000
114,-216.000000,2600.000000
115,-220.000000,2600.000000
116,-220.000000,2600.000000
117,-220.000000,2600.000000
118,-220.000000,2600.000000
119,-216.000000,2640.000000
120,-220.000000,2600.000000
121,-216.000000,2600.000000
122,-216.000000,2600.000000
123,-216.000000,2600.000000
124,-216.000000,2600.000000
125,-216.000000,2600.000000
126,-220.000000,2600.000000
127,-216.000000,2600.000000
128,-216.000000,2600.000000
129,-216.000000,2640.000000
130,-216.000000,2600.000000
131,-220.000000,2600.000000
132,-216.000000,2600.000000
133,-220.000000,2640.000000
134,-216.000000,2600.000000
135,-216.000000,2600.000000
136,-216.000000,2600.000000
137,-216.000000,2600.000000
138,-212.000000,2600.000000
139,-216.000000,2640.000000
140,-216.000000,2640.000000
141,-216.000000,2600.000000
142,-216.000000,2600.000000
143,-216.000000,2640.000000
144,-216.000000,2600.000000
145,-220.000000,2600.000000
146,-216.000000,2640.000000
147,-220.000000,2600.000000
148,-220.000000,2600.000000
149,-216.000000,2600.000000
150,-216.000000,2600.000000
151,-216.000000,2600.000000
152,-216.000000,2600.000000
153,-212.000000,2640.000000
154,-212.000000,2600.000000
155,-240.000000,2600.000000
156,-220.000000,2600.000000
157,-216.000000,2600.000000
158,-216.000000,2600.000000
159,-212.000000,2600.000000
160,-212.000000,2640.000000
161,-216.000000,2600.000000
162,-212.000000,2600.000000
163,-212.000000,2600.000000
164,-216.000000,2600.000000
165,-216.000000,2600.000000
166,-216.000000,2600.000000
167,-216.000000,2640.000000
168,-216.000000,2600.000000
169,-220.000000,2560.000000
170,-212.000000,2600.000000
171,-216.000000,2600.000000
172,-216.000000,2600.000000
173,-216.000000,2600.000000
174,-212.000000,2560.000000
175,-216.000000,2520.000000
176,-212.000000,2480.000000
177,-216.000000,2440.000000
178,-216.000000,2440.000000
179,-216.000000,2480.000000
180,-216.000000,2480.000000
181,-216.000000,2520.000000
182,-212.000000,2520.000000
183,-216.000000,2520.000000
184,-212.000000,2560.000000
185,-216.000000,2520.000000
186,-216.000000,2560.000000
187,-216.000000,2560.000000
188,-216.000000,2560.000000
189,-216.000000,2560.000000
190,-216.000000,2560.000000
191,-216.000000,2600.000000
192,-216.000000,2560.000000
193,-216.000000,2560.000000
194,-216.000000,2560.000000
195,-216.000000,2560.000000
196,-216.000000,2560.000000
197,-220.000000,2560.000000
198,-216.000000,2600.000000
199,-216.000000,2600.000000
200,-216.000000,2600.000000
201,-216.000000,2600.000000
202,-216.000000,2600.000000
203,-216.000000,2600.000000
204,-280.000000,2600.000000
205,-228.000000,2600.000000
206,-220.000000,2600.000000
207,-200.000000,2600.000000
208,-224.000000,2600.000000
209,-268.000000,2640.000000
210,-304.000000,2600.000000
211,-340.000000,2600.000000
212,-372.000000,2600.000000
213,-372.000000,2600.000000
214,-356.000000,2600.000000
215,-348.000000,2600.000000
216,-332.000000,2600.000000
217,-324.000000,2600.000000
218,-312.000000,2600.000000
219,-308.000000,2600.000000
220,-296.000000,2600.000000
221,-288.000000,2600.000000
222,-284.000000,2600.000000
223,-280.000000,2600.000000
224,-276.000000,2600.000000
225,-268.000000,2600.000000
226,-264.000000,2600.000000
227,-260.000000,2600.000000
228,-256.000000,2600.000000
229,-252.000000,2600.000000
230,-252.000000,2640.000000
231,-248.000000,2600.000000
232,-244.000000,2600.000000
233,-244.000000,2600.000000
234,-240.000000,2600.000000
235,-240.000000,2600.000000
236,-236.000000,2600.000000
237,-232.000000,2600.000000
238,-232.000000,2600.000000
239,-236.000000,2600.000000
240,-228.000000,2600.000000
241,-232.000000,2600.000000
242,-232.000000,2600.000000
243,-224.000000,2600.000000
244,-228.000000,2640.000000
245,-228.000000,2600.000000
246,-224.000000,2600.000000
247,-228.000000,2600.000000
248,-224.000000,2600.000000
249,-224.000000,2600.000000
250,-224.000000,2600.000000
251,-220.000000,2600.000000
252,-220.000000,2600.000000
253,-220.000000,2600.000000
254,-216.000000,2600.000000
255,-212.000000,2600.000000
256,-216.000000,2640.000000
257,-224.000000,2600.000000
258,-216.000000,2640.000000
259,-204.000000,2600.000000
260,-216.000000,2600.000000
261,-220.000000,2600.000000
262,-216.000000,2600.000000
263,-220.000000,2600.000000
264,-216.000000,2600.000000
265,-220.000000,2600.000000
266,-220.000000,2600.000000
267,-220.000000,2600.000000
268,-216.000000,2600.000000
269,-220.000000,2600.000000
270,-216.000000,2600.000000
271,-220.000000,2600.000000
272,-220.000000,2640.000000
273,-220.000000,2600.000000
274,-216.000000,2600.000000
275,-216.000000,2600.000000
276,-216.000000,2600.000000
277,-216.000000,2600.000000
278,-216.000000,2600.000000
279,-216.000000,2600.000000
280,-216.000000,2600.000000
281,-216.000000,2640.000000
282,-220.000000,2640.000000
283,-216.000000,2600.000000
284,-216.000000,2600.000000
285,-216.000000,2600.000000
286,-216.000000,2600.000000
287,-212.000000,2600.000000
288,-216.000000,2600.000000
289,-220.000000,2600.000000
290,-216.000000,2600.000000
291,-216.000000,2600.000000
292,-216.000000,2600.000000
293,-224.000000,2640.000000
294,-220.000000,2600.000000
295,-216.000000,2600.000000
296,-216.000000,2640.000000
297,-220.000000,2600.000000
298,-216.000000,2600.000000
299,-216.000000,2600.000000
300,-220.000000,2600.000000
301,-228.000000,2600.000000
302,-224.000000,2600.000000
303,-216.000000,2640.000000
304,-220.000000,2600.000000
305,-228.000000,2600.000000
306,-220.000000,2600.000000
307,-216.000000,2600.000000
308,-220.000000,2600.000000
309,-228.000000,2600.000000
310,-228.000000,2600.000000
311,-220.000000,2600.000000
312,-220.000000,2600.000000
313,-228.000000,2640.000000
314,-224.000000,2600.000000
315,-220.000000,2600.000000
316,-220.000000,2600.000000
317,-216.000000,2600.000000
318,-220.000000,2600.000000
319,-220.000000,2600.000000
320,-220.000000,2600.000000
321,-220.000000,2600.000000
322,-220.000000,2600.000000
323,-216.000000,2600.000000
