Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,380.0mV?,960.0mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.250000mV,2.500000mV
Time interval        :,200.00000uS,200.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-284.000000,2600.000000
2,-284.000000,2600.000000
3,-280.000000,2600.000000
4,-276.000000,2600.000000
5,-268.000000,2600.000000
6,-264.000000,2600.000000
7,-260.000000,2600.000000
8,-252.000000,2600.000000
9,-252.000000,2600.000000
10,-252.000000,2600.000000
11,-248.000000,2600.000000
12,-240.000000,2600.000000
13,-236.000000,2600.000000
14,-240.000000,2600.000000
15,-236.000000,2600.000000
16,-228.000000,2600.000000
17,-232.000000,2600.000000
18,-232.000000,2600.000000
19,-224.000000,2600.000000
20,-220.000000,2600.000000
21,-224.000000,2600.000000
22,-224.000000,2600.000000
23,-220.000000,2600.000000
24,-220.000000,2600.000000
25,-220.000000,2600.000000
26,-216.000000,2600.000000
27,-216.000000,2600.000000
28,-220.000000,2600.000000
29,-216.000000,2600.000000
30,-216.000000,2600.000000
31,-216.000000,2600.000000
32,-212.000000,2600.000000
33,-216.000000,2600.000000
34,-212.000000,2600.000000
35,-212.000000,2600.000000
36,-212.000000,2600.000000
37,-212.000000,2560.000000
38,-212.000000,2600.000000
39,-212.000000,2600.000000
40,-212.000000,2600.000000
41,-208.000000,2600.000000
42,-212.000000,2600.000000
43,-216.000000,2600.000000
44,-212.000000,2600.000000
45,-208.000000,2600.000000
46,-212.000000,2600.000000
47,-212.000000,2600.000000
48,-208.000000,2560.000000
49,-212.000000,2600.000000
50,-208.000000,2600.000000
51,-212.000000,2600.000000
52,-208.000000,2600.000000
53,-216.000000,2600.000000
54,-212.000000,2600.000000
55,-216.000000,2600.000000
56,-212.000000,2600.000000
57,-208.000000,2600.000000
58,-208.000000,2600.000000
59,-216.000000,2600.000000
60,-216.000000,2600.000000
61,-208.000000,2600.000000
62,-212.000000,2600.000000
63,-208.000000,2600.000000
64,-212.000000,2600.000000
65,-212.000000,2600.000000
66,-232.000000,2600.000000
67,-212.000000,2600.000000
68,-216.000000,2600.000000
69,-212.000000,2600.000000
70,-208.000000,2560.000000
71,-216.000000,2600.000000
72,-216.000000,2600.000000
73,-212.000000,2600.000000
74,-212.000000,2600.000000
75,-216.000000,2600.000000
76,-212.000000,2600.000000
77,-212.000000,2600.000000
78,-212.000000,2600.000000
79,-216.000000,2600.000000
80,-212.000000,2600.000000
81,-212.000000,2600.000000
82,-212.000000,2600.000000
83,-216.000000,2600.000000
84,-208.000000,2600.000000
85,-212.000000,2600.000000
86,-212.000000,2600.000000
87,-216.000000,2600.000000
88,-212.000000,2600.000000
89,-216.000000,2600.000000
90,-212.000000,2600.000000
91,-212.000000,2600.000000
92,-212.000000,2600.000000
93,-212.000000,2600.000000
94,-212.000000,2600.000000
95,-212.000000,2600.000000
96,-212.000000,2600.000000
97,-212.000000,2600.000000
98,-212.000000,2600.000000
99,-212.000000,2600.000000
100,-216.000000,2600.000000
101,-212.000000,2600.000000
102,-220.000000,2600.000000
103,-212.000000,2600.000000
104,-208.000000,2600.000000
105,-212.000000,2640.000000
106,-216.000000,2600.000000
107,-212.000000,2600.000000
108,-212.000000,2600.000000
109,-208.000000,2600.000000
110,-212.000000,2600.000000
111,-212.000000,2600.000000
112,-212.000000,2600.000000
113,-212.000000,2600.000000
114,-216.000000,2600.000000
115,-216.000000,2600.000000
116,-208.000000,2600.000000
117,-208.000000,2600.000000
118,-240.000000,2600.000000
119,-200.000000,2600.000000
120,-208.000000,2600.000000
121,-208.000000,2600.000000
122,-216.000000,2600.000000
123,-208.000000,2600.000000
124,-208.000000,2600.000000
125,-208.000000,2600.000000
126,-204.000000,2600.000000
127,-208.000000,2600.000000
128,-208.000000,2600.000000
129,-208.000000,2600.000000
130,-208.000000,2600.000000
131,-212.000000,2600.000000
132,-208.000000,2600.000000
133,-208.000000,2600.000000
134,-212.000000,2600.000000
135,-208.000000,2600.000000
136,-212.000000,2600.000000
137,-208.000000,2600.000000
138,-212.000000,2600.000000
139,-212.000000,2600.000000
140,-208.000000,2600.000000
141,-208.000000,2600.000000
142,-208.000000,2600.000000
143,-212.000000,2600.000000
144,-212.000000,2600.000000
145,-208.000000,2600.000000
146,-208.000000,2600.000000
147,-212.000000,2600.000000
148,-212.000000,2600.000000
149,-212.000000,2600.000000
150,-212.000000,2600.000000
151,-212.000000,2600.000000
152,-208.000000,2600.000000
153,-216.000000,2600.000000
154,-212.000000,2600.000000
155,-212.000000,2600.000000
156,-212.000000,2600.000000
157,-212.000000,2600.000000
158,-212.000000,2600.000000
159,-212.000000,2600.000000
160,-212.000000,2600.000000
161,-212.000000,2600.000000
162,-212.000000,2600.000000
163,-208.000000,2600.000000
164,-212.000000,2600.000000
165,-224.000000,2600.000000
166,-212.000000,2600.000000
167,-212.000000,2600.000000
168,-216.000000,2600.000000
169,-216.000000,2600.000000
170,-212.000000,2600.000000
171,-216.000000,2600.000000
172,-216.000000,2600.000000
173,-216.000000,2600.000000
174,-208.000000,2600.000000
175,-216.000000,2600.000000
176,-216.000000,2600.000000
177,-216.000000,2600.000000
178,-216.000000,2600.000000
179,-212.000000,2600.000000
180,-208.000000,2600.000000
181,-216.000000,2600.000000
182,-216.000000,2600.000000
183,-216.000000,2600.000000
184,-212.000000,2600.000000
185,-216.000000,2600.000000
186,-212.000000,2600.000000
187,-212.000000,2600.000000
188,-216.000000,2640.000000
189,-216.000000,2560.000000
190,-212.000000,2600.000000
191,-212.000000,2600.000000
192,-212.000000,2600.000000
193,-212.000000,2600.000000
194,-212.000000,2600.000000
195,-212.000000,2600.000000
196,-212.000000,2600.000000
197,-212.000000,2600.000000
198,-208.000000,2600.000000
199,-212.000000,2600.000000
200,-212.000000,2600.000000
201,-216.000000,2600.000000
202,-208.000000,2600.000000
203,-212.000000,2600.000000
204,-212.000000,2600.000000
205,-212.000000,2560.000000
206,-212.000000,2520.000000
207,-212.000000,2480.000000
208,-216.000000,2480.000000
209,-212.000000,2440.000000
210,-208.000000,2400.000000
211,-212.000000,2360.000000
212,-216.000000,2360.000000
213,-212.000000,2360.000000
214,-212.000000,2320.000000
215,-212.000000,2320.000000
216,-208.000000,2360.000000
217,-208.000000,2360.000000
218,-216.000000,2400.000000
219,-216.000000,2400.000000
220,-208.000000,2400.000000
221,-208.000000,2440.000000
222,-216.000000,2440.000000
223,-212.000000,2480.000000
224,-208.000000,2480.000000
225,-208.000000,2480.000000
226,-212.000000,2480.000000
227,-208.000000,2520.000000
228,-252.000000,2520.000000
229,-288.000000,2520.000000
230,-320.000000,2520.000000
231,-352.000000,2520.000000
232,-384.000000,2560.000000
233,-416.000000,2560.000000
234,-432.000000,2560.000000
235,-448.000000,2560.000000
236,-464.000000,2560.000000
237,-476.000000,2560.000000
238,-484.000000,2560.000000
239,-484.000000,2560.000000
240,-460.000000,2560.000000
241,-440.000000,2560.000000
242,-416.000000,2560.000000
243,-404.000000,2560.000000
244,-388.000000,2600.000000
245,-372.000000,2600.000000
246,-360.000000,2560.000000
247,-348.000000,2600.000000
248,-340.000000,2600.000000
249,-328.000000,2560.000000
250,-316.000000,2600.000000
251,-308.000000,2600.000000
252,-300.000000,2560.000000
253,-292.000000,2600.000000
254,-300.000000,2600.000000
255,-280.000000,2560.000000
256,-276.000000,2600.000000
257,-268.000000,2600.000000
258,-264.000000,2600.000000
259,-268.000000,2600.000000
260,-252.000000,2600.000000
261,-252.000000,2600.000000
262,-252.000000,2600.000000
263,-240.000000,2600.000000
264,-240.000000,2600.000000
265,-236.000000,2600.000000
266,-240.000000,2600.000000
267,-232.000000,2600.000000
268,-236.000000,2600.000000
269,-236.000000,2600.000000
270,-228.000000,2640.000000
271,-232.000000,2600.000000
272,-236.000000,2600.000000
273,-232.000000,2600.000000
274,-216.000000,2600.000000
275,-228.000000,2600.000000
276,-224.000000,2600.000000
277,-228.000000,2600.000000
278,-224.000000,2600.000000
279,-224.000000,2600.000000
280,-220.000000,2600.000000
281,-224.000000,2600.000000
282,-220.000000,2600.000000
283,-220.000000,2600.000000
284,-220.000000,2600.000000
285,-220.000000,2600.000000
286,-220.000000,2600.000000
287,-220.000000,2600.000000
288,-216.000000,2600.000000
289,-216.000000,2600.000000
290,-216.000000,2600.000000
291,-216.000000,2600.000000
292,-212.000000,2600.000000
293,-216.000000,2600.000000
294,-220.000000,2600.000000
295,-220.000000,2600.000000
296,-216.000000,2600.000000
297,-212.000000,2600.000000
298,-216.000000,2600.000000
299,-216.000000,2600.000000
300,-212.000000,2600.000000
301,-216.000000,2600.000000
302,-216.000000,2600.000000
303,-216.000000,2600.000000
304,-220.000000,2600.000000
305,-212.000000,2600.000000
306,-216.000000,2600.000000
307,-212.000000,2600.000000
308,-216.000000,2600.000000
309,-216.000000,2600.000000
310,-212.000000,2600.000000
311,-212.000000,2600.000000
312,-232.000000,2600.000000
313,-220.000000,2600.000000
314,-216.000000,2600.000000
315,-216.000000,2600.000000
316,-196.000000,2640.000000
317,-212.000000,2600.000000
318,-212.000000,2600.000000
319,-204.000000,2600.000000
320,-212.000000,2600.000000
321,-212.000000,2600.000000
322,-208.000000,2600.000000
323,-204.000000,2600.000000
