Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,880.0mV,1.280V
Probe attenuation    :,1X,1X
Voltage per ADC value:,2.500000mV,2.500000mV
Time interval        :,200.00000uS,200.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-40.000000,-2240.000000
2,-40.000000,-2240.000000
3,-40.000000,-2240.000000
4,-40.000000,-2240.000000
5,-40.000000,-2200.000000
6,-40.000000,-2200.000000
7,-40.000000,-2240.000000
8,-40.000000,-2200.000000
9,-40.000000,-2200.000000
10,-40.000000,-2240.000000
11,-80.000000,-2240.000000
12,-40.000000,-2200.000000
13,-40.000000,-2200.000000
14,-80.000000,-2200.000000
15,-40.000000,-2240.000000
16,-40.000000,-2240.000000
17,-40.000000,-2200.000000
18,-40.000000,-2240.000000
19,-40.000000,-2240.000000
20,-40.000000,-2240.000000
21,-40.000000,-2240.000000
22,-80.000000,-2240.000000
23,-40.000000,-2240.000000
24,-40.000000,-2200.000000
25,-80.000000,-2240.000000
26,-40.000000,-2240.000000
27,-80.000000,-2240.000000
28,-40.000000,-2240.000000
29,-40.000000,-2240.000000
30,-40.000000,-2240.000000
31,-40.000000,-2240.000000
32,-40.000000,-2240.000000
33,-40.000000,-2240.000000
34,-40.000000,-2240.000000
35,-40.000000,-2240.000000
36,-80.000000,-2240.000000
37,-40.000000,-2240.000000
38,-40.000000,-2240.000000
39,-80.000000,-2240.000000
40,-40.000000,-2200.000000
41,-80.000000,-2240.000000
42,-80.000000,-2200.000000
43,-80.000000,-2240.000000
44,-40.000000,-2240.000000
45,-40.000000,-2200.000000
46,-40.000000,-2240.000000
47,-40.000000,-2240.000000
48,-40.000000,-2240.000000
49,-40.000000,-2240.000000
50,-40.000000,-2240.000000
51,-40.000000,-2240.000000
52,-80.000000,-2240.000000
53,-40.000000,-2240.000000
54,-80.000000,-2200.000000
55,-40.000000,-2200.000000
56,-40.000000,-2200.000000
57,-40.000000,-2240.000000
58,-40.000000,-2240.000000
59,-40.000000,-2240.000000
60,-40.000000,-2240.000000
61,-40.000000,-2200.000000
62,-40.000000,-2240.000000
63,-40.000000,-2240.000000
64,-40.000000,-2240.000000
65,-40.000000,-2240.000000
66,-40.000000,-2240.000000
67,-40.000000,-2240.000000
68,-40.000000,-2200.000000
69,-40.000000,-2240.000000
70,-40.000000,-2240.000000
71,-40.000000,-2240.000000
72,-40.000000,-2240.000000
73,-40.000000,-2240.000000
74,-80.000000,-2240.000000
75,-40.000000,-2200.000000
76,-40.000000,-2240.000000
77,-40.000000,-2240.000000
78,-40.000000,-2240.000000
79,-40.000000,-2240.000000
80,-40.000000,-2240.000000
81,-40.000000,-2240.000000
82,-40.000000,-2240.000000
83,-40.000000,-2240.000000
84,-40.000000,-2200.000000
85,-40.000000,-2240.000000
86,-40.000000,-2240.000000
87,-40.000000,-2240.000000
88,-40.000000,-2200.000000
89,-40.000000,-2240.000000
90,-40.000000,-2240.000000
91,-40.000000,-2240.000000
92,-40.000000,-2240.000000
93,-40.000000,-2240.000000
94,-40.000000,-2200.000000
95,-40.000000,-2200.000000
96,-40.000000,-2240.000000
97,-40.000000,-2240.000000
98,-80.000000,-2200.000000
99,-40.000000,-2240.000000
100,-40.000000,-2240.000000
101,-40.000000,-2240.000000
102,-40.000000,-2240.000000
103,-40.000000,-2200.000000
104,-40.000000,-2240.000000
105,-40.000000,-2200.000000
106,-40.000000,-2240.000000
107,-40.000000,-2240.000000
108,-40.000000,-2240.000000
109,-40.000000,-2240.000000
110,-40.000000,-2240.000000
111,-40.000000,-2240.000000
112,-40.000000,-2240.000000
113,-40.000000,-2240.000000
114,-40.000000,-2200.000000
115,-40.000000,-2240.000000
116,-40.000000,-2240.000000
117,-80.000000,-2240.000000
118,-80.000000,-2240.000000
119,-40.000000,-2240.000000
120,-40.000000,-2240.000000
121,-40.000000,-2200.000000
122,-40.000000,-2240.000000
123,-80.000000,-2240.000000
124,-40.000000,-2240.000000
125,-80.000000,-2240.000000
126,-40.000000,-2240.000000
127,-40.000000,-2240.000000
128,-40.000000,-2240.000000
129,-40.000000,-2240.000000
130,-40.000000,-2240.000000
131,-40.000000,-2240.000000
132,-40.000000,-2240.000000
133,-40.000000,-2240.000000
134,-40.000000,-2200.000000
135,-80.000000,-2240.000000
136,-40.000000,-2240.000000
137,-40.000000,-2240.000000
138,-40.000000,-2240.000000
139,-40.000000,-2240.000000
140,-40.000000,-2240.000000
141,-40.000000,-2240.000000
142,-40.000000,-2240.000000
143,-40.000000,-2240.000000
144,-40.000000,-2240.000000
145,-40.000000,-2200.000000
146,-40.000000,-2240.000000
147,-40.000000,-2240.000000
148,-80.000000,-2240.000000
149,-40.000000,-2240.000000
150,-80.000000,-2240.000000
151,-40.000000,-2240.000000
152,-40.000000,-2240.000000
153,-40.000000,-2240.000000
154,-40.000000,-2240.000000
155,-80.000000,-2200.000000
156,-40.000000,-2200.000000
157,-80.000000,-2240.000000
158,-80.000000,-2200.000000
159,-40.000000,-2200.000000
160,-40.000000,-2240.000000
161,-40.000000,-2240.000000
162,-40.000000,-2240.000000
163,-40.000000,-2240.000000
164,-40.000000,-2240.000000
165,-40.000000,-2200.000000
166,-80.000000,-2240.000000
167,-40.000000,-2240.000000
168,-40.000000,-2200.000000
169,-40.000000,-2240.000000
170,-40.000000,-2240.000000
171,-40.000000,-2200.000000
172,-40.000000,-2240.000000
173,-40.000000,-2240.000000
174,-40.000000,-2240.000000
175,-40.000000,-2240.000000
176,-40.000000,-2240.000000
177,-80.000000,-2240.000000
178,-40.000000,-2240.000000
179,-40.000000,-2240.000000
180,-40.000000,-2240.000000
181,-40.000000,-2240.000000
182,-40.000000,-2240.000000
183,-40.000000,-2240.000000
184,-40.000000,-2240.000000
185,-80.000000,-2240.000000
186,-40.000000,-2240.000000
187,-40.000000,-2240.000000
188,-40.000000,-2240.000000
189,-40.000000,-2240.000000
190,-80.000000,-2240.000000
191,-80.000000,-2240.000000
192,-40.000000,-2240.000000
193,-80.000000,-2200.000000
194,-80.000000,-2240.000000
195,-40.000000,-2240.000000
196,-40.000000,-2200.000000
197,-40.000000,-2200.000000
198,-40.000000,-2240.000000
199,-40.000000,-2240.000000
200,-80.000000,-2240.000000
201,-40.000000,-2240.000000
202,-40.000000,-2240.000000
203,-40.000000,-2240.000000
204,-40.000000,-2240.000000
205,-40.000000,-2240.000000
206,-40.000000,-2200.000000
207,-40.000000,-2200.000000
208,-80.000000,-2240.000000
209,-40.000000,-2240.000000
210,-40.000000,-2240.000000
211,-80.000000,-2240.000000
212,-40.000000,-2240.000000
213,-40.000000,-2240.000000
214,-40.000000,-2240.000000
215,-80.000000,-2240.000000
216,-40.000000,-2240.000000
217,-40.000000,-2240.000000
218,-40.000000,-2240.000000
219,-40.000000,-2240.000000
220,-40.000000,-2200.000000
221,-40.000000,-2200.000000
222,-40.000000,-2240.000000
223,-40.000000,-2240.000000
224,-80.000000,-2240.000000
225,-40.000000,-2240.000000
226,-40.000000,-2240.000000
227,-40.000000,-2240.000000
228,-40.000000,-2240.000000
229,-40.000000,-2240.000000
230,-40.000000,-2240.000000
231,-80.000000,-2200.000000
232,-40.000000,-2240.000000
233,-40.000000,-2200.000000
234,-80.000000,-2240.000000
235,-40.000000,-2200.000000
236,-80.000000,-2240.000000
237,-40.000000,-2200.000000
238,-40.000000,-2200.000000
239,-80.000000,-2240.000000
240,-40.000000,-2240.000000
241,-80.000000,-2240.000000
242,-80.000000,-2200.000000
243,-40.000000,-2240.000000
244,-40.000000,-2200.000000
245,-80.000000,-2240.000000
246,-40.000000,-2240.000000
247,-40.000000,-2200.000000
248,-40.000000,-2240.000000
249,-40.000000,-2200.000000
250,-40.000000,-2200.000000
251,-40.000000,-2240.000000
252,-80.000000,-2200.000000
253,-40.000000,-2200.000000
254,-40.000000,-2200.000000
255,-80.000000,-2240.000000
256,-40.000000,-2200.000000
257,-40.000000,-2200.000000
258,-40.000000,-2200.000000
259,-40.000000,-2200.000000
260,-80.000000,-2200.000000
261,-40.000000,-2200.000000
262,-40.000000,-2200.000000
263,-80.000000,-2200.000000
264,-80.000000,-2240.000000
265,-40.000000,-2200.000000
266,-40.000000,-2240.000000
267,-40.000000,-2200.000000
268,-40.000000,-2200.000000
269,-40.000000,-2200.000000
270,-80.000000,-2200.000000
271,-40.000000,-2200.000000
272,-40.000000,-2200.000000
273,-40.000000,-2200.000000
274,-40.000000,-2200.000000
275,-80.000000,-2200.000000
276,-40.000000,-2200.000000
277,-40.000000,-2200.000000
278,-40.000000,-2200.000000
279,-40.000000,-2200.000000
280,-40.000000,-2200.000000
281,-80.000000,-2200.000000
282,-40.000000,-2200.000000
283,-40.000000,-2200.000000
284,-40.000000,-2200.000000
285,-40.000000,-2200.000000
286,-40.000000,-2200.000000
287,-40.000000,-2200.000000
288,-40.000000,-2200.000000
289,-40.000000,-2200.000000
290,-40.000000,-2200.000000
291,-80.000000,-2200.000000
292,-40.000000,-2200.000000
293,-40.000000,-2200.000000
294,-40.000000,-2200.000000
295,-40.000000,-2200.000000
296,-40.000000,-2200.000000
297,-40.000000,-2200.000000
298,-40.000000,-2200.000000
299,-40.000000,-2200.000000
300,-40.000000,-2160.000000
301,-80.000000,-2200.000000
302,-40.000000,-2200.000000
